"peak_id","medMz","medRt","log10_inten","class","formula","ppm_error","annotation"
150,624.1088,13.74,6.81,"Artifact","C17H30N4O17P2",-1.09,"[(2R,3R,4R,5R,6R)-3-acetamido-4,5-dihydroxy-6-(hydroxymethyl)oxan-2-yl] [[(2R,3S,4R,5R)-5-(2,4-dioxopyrimidin-1-yl)-3,4-dihydroxyoxolan-2-yl]methoxy-hydroxyphosphoryl] hydrogen phosphate C17H27N3O17P2 + H3N1 -> C17H30N4O17P2"
151,218.0904,13.57,6.77,"Artifact","C8H14N2O5",-0.59,"(2R)-5-hydroxy-3-oxo-2-[[(Z)-3-oxoprop-1-enyl]amino]pentanoic acid C8H11N1O5 + H3N1 -> C8H14N2O5"
152,125.0591,4.72,6.81,"Metabolite","C5H7N3O1",-1.5,"6-amino-5-methyl-1H-pyrimidin-2-one C5H7N3O1"
153,200.0777,12.96,5.13,"Artifact","C6H13N2Na1O4",-1.99,"Peak 1271 C6H14N2O4 + H-1Na1 -> C6H13N2Na1O4"
154,607.0824,13.74,6.79,"Metabolite","C17H27N3O17P2",-1.37,"[(2R,3R,4R,5R,6R)-3-acetamido-4,5-dihydroxy-6-(hydroxymethyl)oxan-2-yl] [[(2R,3S,4R,5R)-5-(2,4-dioxopyrimidin-1-yl)-3,4-dihydroxyoxolan-2-yl]methoxy-hydroxyphosphoryl] hydrogen phosphate C17H27N3O17P2"
155,299.1947,4.7,6.81,"Artifact","C12H29N1O7",-1,"2-[2-[2-[2-[2-(2-hydroxyethoxy)ethoxy]ethoxy]ethoxy]ethoxy]ethanol C12H26O7 + H3N1 -> C12H29N1O7"
156,972.4777,2.48,6.75,"Artifact","[13]C1C46H63N12O11",-0.43,"(2S)-2-[[(2S)-4-amino-2-[[(2S)-2-[[(2S)-2-[[(2S)-2-[[2-[[(2S)-2-[[(2S)-2-amino-5-(diaminomethylideneamino)pentanoyl]amino]-3-(4-hydroxyphenyl)propanoyl]amino]acetyl]amino]-3-phenylpropanoyl]amino]-3-methylbutanoyl]amino]propanoyl]amino]-4-oxobutanoyl]amino]-3-phenylpropanoic acid C47H64N12O11 - H1 -> C47H63N12O11 + [13]C1C-1 -> [13]C1C46H63N12O11"
157,218.0886,4.54,4.67,"Metabolite","C12H14N2S1",-3.81,"N-methyl-1-(4-methyl-2-phenyl-1,3-thiazol-5-yl)methanamine C12H14N2S1"
158,215.05,13.84,5.38,"Artifact","[41]K1C6H12N3O3",-1.43,"(2S)-2-amino-5-(carbamoylamino)pentanoic acid C6H13N3O3 + H-1K1 -> C6H12K1N3O3 + [41]K1K-1 -> [41]K1C6H12N3O3"
159,215.0501,14.78,4.27,"Unknown","Unknown",-1.64,"Unknown"
160,215.0514,9.87,4.89,"Artifact","C6H12N1Na3O3",-1.73,"(2S,3R,4S,5R)-2-methylpiperidine-3,4,5-triol C6H13N1O3 + H-2Na2 -> C6H11N1Na2O3 + C1H1Na1O2 -> C7H12N1Na3O5 - C1O2 -> C6H12N1Na3O3"
161,215.0561,13.63,6.76,"Metabolite","C5H14N1O6P1",-1.05,"2-aminoethyl [(2R)-2,3-dihydroxypropyl] hydrogen phosphate C5H14N1O6P1"
162,789.3729,2.79,6.7,"Artifact","B1C36H51N8Na1O10",-1.28,"No edge connections."
163,850.2453,2.45,6.74,"Artifact","C37Cl1H49N6O9P2S1",-0.88,"No edge connections."
164,398.1378,14.99,6.79,"Metabolite","C15H22N6O5S1",-1.41,"S-Adenosylmethionine C15H22N6O5S1"
165,174.1009,11.93,6.78,"Metabolite","C7H14N2O3",-2.63,"(2S)-5-acetamido-2-aminopentanoic acid C7H14N2O3"
166,174.101,13.6,6.08,"Metabolite","C7H14N2O3",-3.21,"(2S)-5-acetamido-2-aminopentanoic acid C7H14N2O3"
167,174.1008,13.1,5.93,"Metabolite","C7H14N2O3",-2.06,"(2S)-5-acetamido-2-aminopentanoic acid C7H14N2O3"
168,174.1009,11.26,5.67,"Metabolite","C7H14N2O3",-2.63,"(2S)-5-acetamido-2-aminopentanoic acid C7H14N2O3"
169,316.2114,11.3,6.7,"Putative metabolite","C15H24N8",3.14,"4-(cyclohexylamino)-6-piperazin-1-yl-1,3,5-triazine-2-carbonitrile C14H21N7 + C1H2 -> C15H23N7 + H1N1 -> C15H24N8"
170,316.2083,2.81,6.09,"Artifact","[13]C1C15H29N1O5",-1.18,"Peak 132 C16H29N1O5 + [13]C1C-1 -> [13]C1C15H29N1O5"
171,316.2112,13.43,5.05,"Unknown","Unknown",-1.48,"Unknown"
172,443.3253,2.72,6.64,"Artifact","C24H45N1O6",-1.38,"2-[2-[2-[2-[2-[4-(2,4,4-trimethylpentan-2-yl)phenoxy]ethoxy]ethoxy]ethoxy]ethoxy]ethanol C24H42O6 + H3N1 -> C24H45N1O6"
173,583.0827,13.9,6.7,"Artifact","C15H27N3O17P2",-1.94,"UDP-D-glucose C15H24N2O17P2 + H3N1 -> C15H27N3O17P2"
174,467.4345,2.58,6.74,"Unknown","Unknown",-1.37,"Unknown"
175,259.1066,13.58,6.72,"Artifact","[18]O1C8H20N1O5P1",1.81,"Glycerophosphocholine C8H20N1O6P1 + [18]O1O-1 -> [18]O1C8H20N1O5P1"
176,479.3022,7.1,6.66,"Metabolite","C23H46N1O7P1",-2.11,"[(2R)-3-[2-aminoethoxy(hydroxy)phosphoryl]oxy-2-hydroxypropyl] (Z)-octadec-9-enoate C23H46N1O7P1"
177,479.3023,3.07,6.46,"Metabolite","C23H46N1O7P1",-2.32,"[(2R)-3-[2-aminoethoxy(hydroxy)phosphoryl]oxy-2-hydroxypropyl] (Z)-octadec-9-enoate C23H46N1O7P1"
178,132.0536,13.41,6.76,"Artifact","C4H8N2O3",-0.82,"(2S)-2-amino-3-hydroxypropanoic acid C3H7N1O3 + C1H1N1 -> C4H8N2O3"
179,132.0538,12.54,4.97,"Metabolite","C4H8N2O3",-2.33,"3-(carbamoylamino)propanoic acid C4H8N2O3"
180,233.1489,13.71,6.76,"Unknown","Unknown",-1.6,"Unknown"
181,156.0729,13.5,6.72,"Artifact","[13]C1C5H9N3O2",-0.44,"(2S)-2-amino-3-(1H-imidazol-5-yl)propanoic acid C6H9N3O2 + [13]C1C-1 -> [13]C1C5H9N3O2"
182,156.0732,11.29,4.36,"Artifact","[13]C1C5H9N3O2",-2.36,"(2S)-2-amino-3-(1H-imidazol-5-yl)propanoic acid C6H9N3O2 + [13]C1C-1 -> [13]C1C5H9N3O2"
183,556.1665,2.53,6.61,"Artifact","C26F4H28N2O5S1",-1.79,"2-[(1S)-6-fluoro-8-methylsulfonyl-9-[(1R)-1-[4-(trifluoromethyl)phenyl]ethyl]-1,2,3,4-tetrahydrocarbazol-1-yl]acetic acid C24H23F4N1O4S1 + C2H3N1 -> C26F4H26N2O4S1 - C1O2 -> C25F4H26N2O2S1 + C1H2O3 -> C26F4H28N2O5S1"
184,630.1859,2.5,6.65,"Artifact","C27F6H28N6O3S1",-1.78,"4-[3-[(4S)-6-amino-5-cyano-3-methyl-4-propan-2-yl-2H-pyrano[2,3-c]pyrazol-4-yl]-5-(trifluoromethyl)phenyl]-N-methyl-N-(2,2,2-trifluoroethyl)benzenesulfonamide C27H25F6N5O3S1 + H3N1 -> C27F6H28N6O3S1"
185,216.0976,4.54,6.71,"Artifact","C8H17Na1O5",-1.07,"2-[2-[2-(2-hydroxyethoxy)ethoxy]ethoxy]ethanol C8H18O5 + H-1Na1 -> C8H17Na1O5"
186,405.2062,2.78,6.65,"Metabolite","C24H27N3O3",-2.36,"1-[4-[5-(3,4,5-trimethoxyphenyl)pyridin-3-yl]phenyl]piperazine C24H27N3O3"
187,289.1274,13.46,6.67,"Metabolite","C11H19N3O6",-0.05,"(2R,3R,4S)-3-acetamido-4-amino-2-[(1R,2R)-3-amino-1,2-dihydroxypropyl]-3,4-dihydro-2H-pyran-6-carboxylic acid C11H19N3O6"
188,289.129,7.71,4.19,"Artifact","C12H15N7O2",-0.96,"No edge connections."
189,355.2726,2.68,6.58,"Artifact","C20H37N1O4",-0.96,"(1S,3aS,3bR,5aS,9aS,9bS,11aS)-1-hydroxy-1,9a,11a-trimethyl-2,3,3a,3b,4,5,5a,6,9,9b,10,11-dodecahydroindeno[4,5-h]isochromen-7-one C19H30O3 + H3N1 -> C19H33N1O3 + C1H4O1 -> C20H37N1O4"
190,355.2726,4.23,5.33,"Artifact","C20H37N1O4",-0.96,"Peak 1849 C20H39N1O5 - H2O1 -> C20H37N1O4"
191,176.0589,7.13,6.6,"Metabolite","C9H8N2O2",-1.83,"2-imidazo[1,2-a]pyridin-3-ylacetic acid C9H8N2O2"
192,137.9312,13.95,6.67,"Artifact","[41]K1C2H2K1O2",-1.36,"2K-2H H-2K2 + C2H4O2 + [41]K1K-1 -> [41]K1C2H2K1O2"
193,494.3212,7.1,6.59,"Artifact","[13]C1C23H48N1O7P1",-2.03,"Peak 44 C24H48N1O7P1 + [13]C1C-1 -> [13]C1C23H48N1O7P1"
194,494.3213,3.07,6.29,"Artifact","[13]C1C23H48N1O7P1",-2.24,"Peak 45 C24H48N1O7P1 + [13]C1C-1 -> [13]C1C23H48N1O7P1"
195,851.2429,2.47,6.61,"Artifact","C38F3H42N4O13S1",-0.92,"No edge connections."
196,515.2098,13.59,6.61,"Artifact","[13]C1C15H40N2O12P2",-1.55,"Glycerophosphocholine C8H20N1O6P1 * 2 -> C16H40N2O12P2 + [13]C1C-1 -> [13]C1C15H40N2O12P2"
197,305.1591,11.29,6.61,"Artifact","C12H23N3O6",-1.36,"(2S)-2-[[(3S)-3-[[(3S)-3-amino-3-carboxypropyl]amino]-3-carboxypropyl]amino]pentanedioic acid C13H23N3O8 - C1O2 -> C12H23N3O6"
198,505.247,2.54,6.63,"Artifact","C29H29N8O1",-1.12,"1-[4-[(6-aminoquinazolin-4-yl)amino]phenyl]-3-[5-tert-butyl-2-(3-methylphenyl)pyrazol-3-yl]urea C29H30N8O1 - H1 -> C29H29N8O1"
199,505.2453,4.23,4.62,"Unknown","Unknown",-1.35,"Unknown"
200,160.0852,12.5,6.68,"Metabolite","C6H12N2O3",-2.55,"4-(2,2-dimethylhydrazinyl)-4-oxobutanoic acid C6H12N2O3"
201,160.0851,13.29,6.44,"Metabolite","C6H12N2O3",-1.92,"4-(2,2-dimethylhydrazinyl)-4-oxobutanoic acid C6H12N2O3"
202,160.0852,11.3,5.96,"Artifact","C6H12N2O3",-2.55,"2-amino-4-methoxybutanoic acid C5H11N1O3 + C1H1N1 -> C6H12N2O3"
203,371.2251,9.37,3.51,"Metabolite","C26H29N1O1",-0.5,"2-[4-[(Z)-1,2-diphenylbut-1-enyl]phenoxy]-N,N-dimethylethanamine C26H29N1O1"
204,704.2046,2.48,6.6,"Artifact","[37]Cl1C32H39N6O6S2",-2.06,"No edge connections."
205,222.0567,2.57,6.6,"Metabolite","C8H14O5S1",-2.27,"2-hydroxy-2-(3-methylsulfanylpropyl)butanedioic acid C8H14O5S1"
206,296.0755,2.56,6.58,"Artifact","C10H20O6S1Si1",-1.74,"6-methylsulfanyl-2-oxohexanoic acid C7H12O3S1 + C3H8O3Si1 -> C10H20O6S1Si1"
207,537.1555,2.49,6.57,"Artifact","C18H27N5O14",-0.13,"Peak 2572 C17H22N4O12 + H3N1 -> C17H25N5O12 + C1H2O2 -> C18H27N5O14"
208,267.8018,13.9,6.49,"Artifact","K4O5S1",-1.23,"2K-2H H-2K2 + H1K1O4S1 + H1K1O1 -> K4O5S1"
209,196.0939,16.82,6.64,"Artifact","C6H13N4Na1O2",-1.43,"(2S)-2-amino-5-(diaminomethylideneamino)pentanoic acid C6H14N4O2 + H-1Na1 -> C6H13N4Na1O2"
210,259.19,13.01,6.61,"Artifact","C12H25N3O3",-1.58,"Peak 8994 C13H27N3O4 - C1H2O1 -> C12H25N3O3"
211,604.012,13.91,6.6,"Artifact","C15H23K1N2O17P2",-1.82,"UDP-D-glucose C15H24N2O17P2 + H-1K1 -> C15H23K1N2O17P2"
212,923.2639,2.47,6.57,"Artifact","C31H57N5O19S2Si2",-1.25,"6-methylsulfanyl-2-oxohexanoic acid C7H12O3S1 + C3H8O3Si1 -> C10H20O6S1Si1 + Peak 2727 -> C21H34N4O13S1Si1 + H3N1 -> C21H37N5O13S1Si1 + Peak 206 -> C31H57N5O19S2Si2"
213,729.5315,4.42,6.56,"Metabolite","C40H76N1O8P1",-0.88,"[(2R)-1-[2-aminoethoxy(hydroxy)phosphoryl]oxy-3-heptadecanoyloxypropan-2-yl] (9Z,12Z)-octadeca-9,12-dienoate C40H76N1O8P1"
214,446.1521,13,6.58,"Artifact","C16H27N2Na1O11",-1.89,"N-[(3R,4R,5S,6R)-5-[(2S,3R,4R,5S,6R)-3-acetamido-4,5-dihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-2,4-dihydroxy-6-(hydroxymethyl)oxan-3-yl]acetamide C16H28N2O11 + H-1Na1 -> C16H27N2Na1O11"
215,176.0882,9.23,4.1,"Artifact","[13]C1C6H13N1O4",-2.2,"2-aminoheptanedioic acid C7H13N1O4 + [13]C1C-1 -> [13]C1C6H13N1O4"
216,372.1735,13.67,6.6,"Artifact","C12H25N6Na1O6",-0.47,"(2S)-2-amino-5-(carbamoylamino)pentanoic acid C6H13N3O3 * 2 -> C12H26N6O6 + H-1Na1 -> C12H25N6Na1O6"
217,203.1101,13.46,6.56,"Artifact","[13]C1C6H14N4O3",-0.76,"(3S)-3-amino-6-(diaminomethylideneamino)-2-oxohexanoic acid C7H14N4O3 + [13]C1C-1 -> [13]C1C6H14N4O3"
218,729.5319,3.07,6.56,"Metabolite","C40H76N1O8P1",-1.43,"[(2R)-1-[2-aminoethoxy(hydroxy)phosphoryl]oxy-3-heptadecanoyloxypropan-2-yl] (9Z,12Z)-octadeca-9,12-dienoate C40H76N1O8P1"
219,254.1383,11.26,6.54,"Metabolite","C11H18N4O3",-1.61,"1-(2-nitroimidazol-1-yl)-3-piperidin-1-ylpropan-2-ol C11H18N4O3"
220,254.1383,13,4.38,"Metabolite","C11H18N4O3",-1.61,"1-(2-nitroimidazol-1-yl)-3-piperidin-1-ylpropan-2-ol C11H18N4O3"
221,254.1382,10.35,4.02,"Metabolite","C11H18N4O3",-1.22,"1-(2-nitroimidazol-1-yl)-3-piperidin-1-ylpropan-2-ol C11H18N4O3"
222,465.1676,13,4.54,"Artifact","C19H31N1O10S1",-1.58,"ethyl 2-[4-[(2R)-2-[(1S,3S,5S)-3,5-dimethyl-2-oxocyclohexyl]-2-hydroxyethyl]-2,6-dioxopiperidin-1-yl]acetate C19H29N1O6 + H2O4S1 -> C19H31N1O10S1"
223,122.0482,13.99,6.4,"Metabolite","C6H6N2O1",-1.53,"pyridine-3-carboxamide C6H6N2O1"
224,701.0659,13.91,6.59,"Artifact","C21H26K1N7O14P2",-1.28,"NAD C21H27N7O14P2 + H-1K1 -> C21H26K1N7O14P2"
225,463.1237,2.54,6.51,"Metabolite","C23H24Cl2F1N3O2",-1.6,"(2'R,3R,3'R,5'R)-6-chloro-3'-(3-chloro-2-fluorophenyl)-5'-(2,2-dimethylpropyl)-2-oxospiro[1H-indole-3,4'-pyrrolidine]-2'-carboxamide C23H24Cl2F1N3O2"
226,136.0387,7.68,7,"Metabolite","C5H4N4O1",-1.39,"hypoxanthine C5H4N4O1"
227,136.0387,8.7,6.63,"Metabolite","C5H4N4O1",-1.39,"hypoxanthine C5H4N4O1"
228,247.0147,13.82,6.45,"Unknown","Unknown",-1.57,"Unknown"
229,247.0133,13.02,4.55,"Unknown","Unknown",-1.57,"Unknown"
230,197.0805,11.28,7.15,"Artifact","C8H11N3O3",-2.33,"2-amino-3-hydroxybenzoic acid C7H7N1O3 + H3N1 -> C7H10N2O3 + C1H1N1 -> C8H11N3O3"
231,197.0819,13.86,6.45,"Metabolite","C6H16N1O4P1",-1.04,"6-aminohexyl dihydrogen phosphate C6H16N1O4P1"
232,197.0804,12.28,5.53,"Metabolite","C8H11N3O3",-1.82,"(5S)-5-(hydroxymethyl)-2-methyl-5,8-dihydro-[1,2,4]triazolo[1,2-a]pyridazine-1,3-dione C8H11N3O3"
233,309.1691,14.32,6.61,"Metabolite","C15H23N3O4",-0.79,"N-[[(2R,3R,4R,5R)-3,4-dihydroxy-5-(hydroxymethyl)pyrrolidin-2-yl]methyl]-4-(dimethylamino)benzamide C15H23N3O4"
234,309.1689,11.44,5.74,"Metabolite","C15H23N3O4",-0.14,"N-[[(2R,3R,4R,5R)-3,4-dihydroxy-5-(hydroxymethyl)pyrrolidin-2-yl]methyl]-4-(dimethylamino)benzamide C15H23N3O4"
235,475.2636,5.21,4.26,"Unknown","Unknown",-1.36,"Unknown"
236,170.0693,13.38,6.58,"Artifact","C7H10N2O3",-0.93,"4-hydroxy-3,4-dihydro-2H-pyrrole-2-carboxylic acid C5H7N1O3 + C2H3N1 -> C7H10N2O3"
237,170.0695,11.29,5.87,"Artifact","C7H10N2O3",-2.1,"2-amino-3-hydroxybenzoic acid C7H7N1O3 + H3N1 -> C7H10N2O3"
238,158.0207,7.68,6.6,"Artifact","C5H3N4Na1O1",-1.55,"hypoxanthine C5H4N4O1 + H-1Na1 -> C5H3N4Na1O1"
239,244.0885,9.06,6.6,"Metabolite","C10H16N2O3S1",-1.38,"5-[(3aS,4S,6aR)-2-oxo-1,3,3a,4,6,6a-hexahydrothieno[3,4-d]imidazol-4-yl]pentanoic acid C10H16N2O3S1"
240,244.0885,7.11,4.69,"Metabolite","C10H16N2O3S1",-1.38,"5-[(3aS,4S,6aR)-2-oxo-1,3,3a,4,6,6a-hexahydrothieno[3,4-d]imidazol-4-yl]pentanoic acid C10H16N2O3S1"
241,201.1731,5.03,6.61,"Metabolite","C11H23N1O2",-1.1,"(3R)-3-hydroxyundecanamide C11H23N1O2"
242,386.193,2.59,5.3,"Artifact","Ring_artifact_C22H26O6",-1.41,"(3S,3'R,4'S,5'S,6'R)-5-[(4-ethylphenyl)methyl]-6'-(hydroxymethyl)spiro[1H-2-benzofuran-3,2'-oxane]-3',4',5'-triol C22H26O6 + Ring_artifact -> Ring_artifact_C22H26O6"
243,445.2306,2.81,6.57,"Artifact","[13]C1C23H32N2O6",-2.71,"4-hydroxy-3-[(2E,4E,6R)-1-hydroxy-6-[(1S,3R,4R,5S,6S)-6-hydroxy-1,4,8-trimethyl-2,9-dioxabicyclo[3.3.1]non-7-en-3-yl]-4-methylhepta-2,4-dienyl]pyrrol-2-one C22H29N1O6 + C2H3N1 -> C24H32N2O6 + [13]C1C-1 -> [13]C1C23H32N2O6"
244,203.0916,11.31,5.79,"Artifact","Ring_artifact_C9H17N1O4",-1.66,"N-Acetylcarnitine C9H17N1O4 + Ring_artifact -> Ring_artifact_C9H17N1O4"
245,203.091,13.07,5.18,"Metabolite","C7H13N3O4",-1.94,"(3S)-4-amino-3-[(1-amino-1-oxopropan-2-yl)amino]-4-oxobutanoic acid C7H13N3O4"
246,203.0911,11.84,4.73,"Metabolite","C7H13N3O4",-2.43,"(3S)-4-amino-3-[(1-amino-1-oxopropan-2-yl)amino]-4-oxobutanoic acid C7H13N3O4"
247,495.3333,7.1,6.46,"Artifact","C24H50N1O7P1",-1.64,"2-[[(2R)-3-hexadecanoyloxy-2-hydroxypropoxy]-hydroxyphosphoryl]oxyethyl-trimethylazanium C24H51N1O7P1 - H1 -> C24H50N1O7P1"
248,495.3334,3.07,6.22,"Artifact","C24H50N1O7P1",-1.84,"2-[[(2R)-3-hexadecanoyloxy-2-hydroxypropoxy]-hydroxyphosphoryl]oxyethyl-trimethylazanium C24H51N1O7P1 - H1 -> C24H50N1O7P1"
249,242.0807,4.24,6.38,"Metabolite","C12H10N4O2",-1.34,"7,8-dimethyl-1H-benzo[g]pteridine-2,4-dione C12H10N4O2"
250,242.0808,3.09,4.99,"Metabolite","C12H10N4O2",-1.75,"7,8-dimethyl-1H-benzo[g]pteridine-2,4-dione C12H10N4O2"
251,778.2236,2.47,6.48,"Artifact","[37]Cl1C35H37N10O7S1",-1.23,"No edge connections."
252,176.0929,13.63,6.36,"Artifact","[15]N1C6H13N2O3",-0.99,"(2S)-2-amino-5-(carbamoylamino)pentanoic acid C6H13N3O3 + [15]N1N-1 -> [15]N1C6H13N2O3"
253,695.3557,3.09,4.92,"Putative metabolite","C32H57N1O13S1",-0.92,"[(2S)-3-hydroxy-2-nonanoyloxypropyl] nonanoate C21H40O5 + S1 -> C21H40O5S1 + C11H17N1O8 -> C32H57N1O13S1"
254,198.0621,11.29,6.53,"Artifact","C6H11N2Na1O4",-2.26,"(2S)-2-amino-2-[(5S)-4,5-dihydro-1,2-oxazol-5-yl]acetic acid C5H8N2O3 + C1H4O1 -> C6H12N2O4 + H-1Na1 -> C6H11N2Na1O4"
255,650.109,14.15,6.51,"Artifact","C20H31K1N6O12S2",-1.78,"glutathione disulfide C20H32N6O12S2 + H-1K1 -> C20H31K1N6O12S2"
256,610.1778,2.48,6.51,"Unknown","Unknown",-1.31,"Unknown"
257,337.8251,13.96,6.55,"Artifact","C3H2K4O9",-1.16,"2K-2H H-2K2 + C1H1K1O3 + C1H1K1O3 -> C2K4O6 + C1H2O3 -> C3H2K4O9"
258,174.1199,16.67,5.68,"Unknown","Unknown",-1.75,"Unknown"
259,445.7263,13.86,6.27,"Artifact","H2K4O12S3",-1.42,"KHSO4 H1K1O4S1 + H-1K1 + Peak 639 -> H2K4O12S3"
260,292.1384,13.39,6.55,"Putative metabolite","C10H20N4O6",-0.4,"2-[[N'-[(4S)-4-amino-4-carboxybutyl]carbamimidoyl]amino]butanedioic acid C10H18N4O6 + H2 -> C10H20N4O6"
261,203.0797,13.8,6.4,"Metabolite","C8H13N1O5",-1.61,"N-[(2R,3R)-3,4-dihydroxy-2-(hydroxymethyl)-3,6-dihydro-2H-pyran-5-yl]acetamide C8H13N1O5"
262,203.0798,12.97,5.01,"Metabolite","C8H13N1O5",-2.1,"N-[(2R,3R)-3,4-dihydroxy-2-(hydroxymethyl)-3,6-dihydro-2H-pyran-5-yl]acetamide C8H13N1O5"
263,243.2202,2.92,6.44,"Metabolite","C14H29N1O2",-1.53,"(3R)-3-hydroxytetradecanamide C14H29N1O2"
264,321.1804,12.22,5.22,"Putative metabolite","C15H23N5O3",-1.02,"(3S,4aR,6R,8aR)-6-[2-(2H-tetrazol-5-yl)ethyl]-1,2,3,4,4a,5,6,7,8,8a-decahydroisoquinoline-3-carboxylic acid C13H21N5O2 + C2H2O1 -> C15H23N5O3"
265,321.1793,7.1,5.48,"Artifact","C14H27N1O7",-1.71,"3-[2-[2-[2-(2-acetamidoethoxy)ethoxy]ethoxy]ethoxy]propanoic acid C13H25N1O7 + C1H4O1 -> C14H29N1O8 - H2O1 -> C14H27N1O7"
266,384.1218,13.42,6.52,"Metabolite","C14H20N6O5S1",-0.55,"S-adenosyl-L-homoCysteine C14H20N6O5S1"
267,384.1244,11.85,5.28,"Unknown","Unknown",-1.42,"Unknown"
268,302.1416,9.07,6.55,"Unknown","Unknown",-1.49,"Unknown"
269,245.1491,14.14,6.47,"Artifact","C9H19N5O3",-1.27,"(2S)-2-[[(3S)-3-amino-3-carboxypropanoyl]amino]-5-(diaminomethylideneamino)pentanoic acid C10H19N5O5 - C1O2 -> C9H19N5O3"
270,245.1492,13.14,4.26,"Artifact","C9H19N5O3",-1.67,"No edge connections."
271,506.9969,14.2,6.49,"Metabolite","C10H16N5O13P3",-2.28,"ATP C10H16N5O13P3"
272,924.2644,2.47,6.49,"Artifact","C36H54N4O18P2S1",-1.62,"No edge connections."
273,522.3527,7.1,6.4,"Artifact","[13]C1C25H52N1O7P1",-2.31,"Peak 96 C26H52N1O7P1 + [13]C1C-1 -> [13]C1C25H52N1O7P1"
274,522.3527,3.08,6.21,"Artifact","[13]C1C25H52N1O7P1",-2.31,"Peak 97 C26H52N1O7P1 + [13]C1C-1 -> [13]C1C25H52N1O7P1"
275,204.1224,13.4,6.19,"Metabolite","C7H16N4O3",-0.78,"(2S)-2-amino-5-[[amino-[hydroxy(methyl)amino]methylidene]amino]pentanoic acid C7H16N4O3"
276,204.1226,14.24,4.59,"Metabolite","C7H16N4O3",-1.76,"(2S)-2-amino-5-[[amino-[hydroxy(methyl)amino]methylidene]amino]pentanoic acid C7H16N4O3"
277,191.1527,4.24,6.36,"Metabolite","C9H21N1O3",-2.91,"(2S,3R,4R)-2-aminononane-1,3,4-triol C9H21N1O3"
278,444.1133,2.54,6.4,"Artifact","C16H20N4O11",-1.04,"Peak 2572 C17H22N4O12 - C1H2O1 -> C16H20N4O11"
279,503.2892,2.79,6.49,"Metabolite","C29H37N5O3",0.87,"(2R)-2-cyclopentyl-2-[2-(2,6-diethylpyridin-4-yl)ethyl]-5-[(5,7-dimethyl-[1,2,4]triazolo[1,5-a]pyrimidin-2-yl)methyl]-4-hydroxy-3H-pyran-6-one C29H37N5O3"
280,268.0788,13.22,4.46,"Artifact","C8H13N4Na1O5",-1.62,"N-[(2R,3R,4R,5S,6R)-2-azido-4,5-dihydroxy-6-(hydroxymethyl)oxan-3-yl]acetamide C8H14N4O5 + H-1Na1 -> C8H13N4Na1O5"
281,268.0788,11.96,3.57,"Artifact","C8H13N4Na1O5",-1.62,"N-[(2R,3R,4R,5S,6R)-2-azido-4,5-dihydroxy-6-(hydroxymethyl)oxan-3-yl]acetamide C8H14N4O5 + H-1Na1 -> C8H13N4Na1O5"
282,790.3764,2.79,6.37,"Artifact","[13]C1B1C35H51N8Na1O10",-1.46,"No edge connections."
283,555.1316,14.17,6.5,"Unknown","Unknown",-1.33,"Unknown"
284,268.081,8.7,6.54,"Metabolite","C10H12N4O5",-0.86,"inosine C10H12N4O5"
285,265.0733,13.59,5.33,"Artifact","C7H15N3O6Si1",-1.09,"4-hydroxy-3,4-dihydro-2H-pyrrole-2-carboxylic acid C5H7N1O3 + H3N1 -> C5H10N2O3 + H2O3Si1 -> C5H12N2O6Si1 + C2H3N1 -> C7H15N3O6Si1"
286,175.8771,13.87,6.41,"Artifact","[41]K1K1O4S1",0.92,"KHSO4 H1K1O4S1 + H-1K1 + [41]K1K-1 -> [41]K1K1O4S1"
287,487.3515,2.77,6.38,"Unknown","Unknown",-1.36,"Unknown"
288,245.1741,13.45,6.44,"Metabolite","C11H23N3O3",-0.64,"(2S)-6-amino-2-[[(2S)-2-amino-3-methylbutanoyl]amino]hexanoic acid C11H23N3O3"
289,245.1743,11.3,5.47,"Artifact","C11H23N3O3",-1.46,"(2S)-2,4-diamino-1-piperidin-1-ylbutan-1-one C9H19N3O1 + C2H4O2 -> C11H23N3O3"
290,347.7587,13.88,6.24,"Artifact","K4O8S2",-1.19,"2K-2H H-2K2 + H1K1O4S1 + H1K1O4S1 -> K4O8S2"
291,133.0376,13.57,6.46,"Metabolite","C4H7N1O4",-0.69,"(2S)-2-aminobutanedioic acid C4H7N1O4"
292,388.3385,2.52,6.43,"Artifact","[13]C1C21H45N1O4",-0.74,"docosanedioic acid C22H42O4 + H3N1 -> C22H45N1O4 + [13]C1C-1 -> [13]C1C21H45N1O4"
293,129.0905,10.59,6.34,"Metabolite","C5H11N3O1",-2.23,"2-(4-oxobutyl)guanidine C5H11N3O1"
294,167.0698,11.43,6.49,"Metabolite","C7H9N3O2",-1.93,"3-(2-aminopyrimidin-5-yl)propanoic acid C7H9N3O2"
295,265.0677,9.29,5.18,"Artifact","C9H12N3Na1O5",-0.89,"cytidine C9H13N3O5 + H-1Na1 -> C9H12N3Na1O5"
296,389.104,2.58,6.33,"Artifact","C19H21N1Na2O3S1",-0.63,"(8aR,12aR)-12-ethylsulfonyl-3-methoxy-5,6,8,8a,9,10,11,12a-octahydroisoquinolino[2,1-g][1,6]naphthyridine C19H26N2O3S1 + H-2Na2 -> C19H24N2Na2O3S1 - H3N1 -> C19H21N1Na2O3S1"
