peak_id,id,medMz,medRt,log10_inten,class,formula,ppm_error,score_known_rt,score_MS2,level,accession,annotation
153,172,168.03617645233055,1.57,3.2,Artifact,[13]C1C7H6O4,6.59,0,,,,HMDB0013835 Diisobutyl phthalate C16H22O4 - Library_MS2_fragment -> C8H6O4 + [13]C1C-1 -> [13]C1C7H6O4
154,173,261.1473764523306,1.57,4.46,Artifact,C16H20O3,4.23,0,,,HMDB0000328,HMDB0013835 Diisobutyl phthalate C16H22O4 - H2O1 -> C16H20O3
155,174,262.1509764523306,1.57,3.71,Artifact,[13]C1C15H20O3,3.45,0,,,,HMDB0013835 Diisobutyl phthalate C16H22O4 - H2O1 -> C16H20O3 + [13]C1C-1 -> [13]C1C15H20O3
156,175,279.1585764523306,1.57,4.95,Metabolite,C16H22O4,1.8,,0.6232768334323233,2.1,HMDB0013835,HMDB0013835 Diisobutyl phthalate C16H22O4
157,176,280.16157645233056,1.57,4.18,Artifact,[13]C1C15H22O4,3.22,0,,,,HMDB0013835 Diisobutyl phthalate C16H22O4 + [13]C1C-1 -> [13]C1C15H22O4
158,177,298.08187645233056,1.57,3.08,Metabolite,C16F1H12N3S1,-3.37,,,3,HMDB0258331,"HMDB0258331 6-(4-Fluorophenyl)-2,3-dihydro-5-(4-pyridinyl)imidazo(2,1-b)thiazole C16F1H12N3S1"
159,179,357.0640764523306,1.57,3.18,Metabolite,C17Cl2H18O4,3.93,,,3,HMDB0253319,"HMDB0253319 (S)-2-((6,7-Dichloro-2-cyclopentyl-2-methyl-1-oxo-2,3-dihydro-1H-inden-5-yl)oxy)acetic acid C17Cl2H18O4"
160,181,371.0991764523306,1.57,3.97,Metabolite,C16H18O10,-5.13,,,3,HMDB0252486,HMDB0252486 Fraxin C16H18O10
161,182,372.1001764523306,1.57,3.51,Metabolite,C18H17N3O4S1,2.96,,,3,HMDB0247766,HMDB0247766 Abt-751 C18H17N3O4S1
162,183,373.0960764523306,1.57,3.45,Metabolite,C19Cl1H17N2O4,-2.96,,,3,HMDB0252734,HMDB0252734 Glafenine C19Cl1H17N2O4
163,184,388.3758764523306,1.57,3.11,Unknown,Unknown,0,,,,,Unknown
164,185,392.2862764523306,1.57,5.08,Artifact,[13]C1C23H38O4,3.58,0,,,,HMDB0251427 Dioctyl phthalate C24H38O4 + [13]C1C-1 -> [13]C1C23H38O4
165,186,408.3063764523306,1.57,3.34,Artifact,C19H41N3O6,0.98,0,,,,Peak 105 C19H38N2O6 + H3N1 -> C19H41N3O6
166,187,429.0865764523306,1.57,3.61,Metabolite,C18H22O8P2,-0.7,,,3,HMDB0247782,"HMDB0247782 (E)-4,4'-(Hex-3-ene-3,4-diyl)bis(4,1-phenylene) bis(dihydrogen phosphate) C18H22O8P2"
167,190,445.36607645233056,1.57,3.08,Artifact,C29H48O3,3.38,0,,,,HMDB0000876 Vitamin D3 C27H44O1 + C2H4O2 -> C29H48O3
168,192,464.1406764523306,1.57,3.95,Artifact,C13H22N9O8P1,-1.08,0,,,,Guanidoacetic acid C3H7N3O2 + C10H12N5O6P1 + H3N1 -> C13H22N9O8P1
169,193,464.37577645233057,1.57,3.3,Unknown,Unknown,0,,,,,Unknown
170,195,486.3436764523306,1.57,3.79,Artifact,C24H45N4O6,-5.15,0,,,,No edge connections.
171,196,487.3445764523306,1.57,3.32,Artifact,[13]C1C23H45N4O6,0,0,,,,No edge connections.
172,197,522.1172764523305,1.57,3.11,Putative metabolite,C23Cl1H25N3O7P1,3.65,0,,4,,"HMDB0250512 1H-Indole-2-carboxamide, 5-chloro-N-((1S,2R)-3-(dimethylamino)-2-hydroxy-3-oxo-1-(phenylmethyl)propyl)- C21Cl1H22N3O3 + H1O3P1 -> C21Cl1H23N3O6P1 + C2H2O1 -> C23Cl1H25N3O7P1"
173,198,536.1629764523306,1.57,4.65,Metabolite,C26F4H25N3O3S1,-0.75,,,3,HMDB0250459,"HMDB0250459 (R)-4A-(Ethoxymethyl)-1-(4-fluorophenyl)-6-((4-(trifluoromethyl)phenyl)sulfonyl)-4,4a,5,6,7,8-hexahydro-1H-pyrazolo[3,4-g]isoquinoline C26F4H25N3O3S1"
174,199,537.1631764523305,1.57,4.38,Artifact,C22H32O13S1,0.93,0,,,,Peak 177 C22H34O14S1 - H2O1 -> C22H32O13S1
175,200,538.1608764523305,1.57,4.3,Artifact,C22H27N5O9S1,-1.3,0,,,,Peak 125 C22H29N5O10S1 - H2O1 -> C22H27N5O9S1
176,201,539.1600764523305,1.57,3.89,Putative metabolite,C34H22N2O5,0.19,0,,4,,HMDB0259587 O-Desmethyl Midostaurin C34H28N4O4 - H3N1 -> C34H25N3O4 - H3N1O-1 -> C34H22N2O5
177,202,555.1747764523305,1.57,3.36,Artifact,[13]C1C25F4H27N3O4S1,3.07,0,,,,Peak 124 C26F4H27N3O4S1 + [13]C1C-1 -> [13]C1C25F4H27N3O4S1
178,203,566.3000764523306,1.57,3.36,Metabolite,C27H43N5O6S1,1.06,,,3,HMDB0252432,HMDB0252432 N-Formyl-met-leu-phe-lys C27H43N5O6S1
179,204,577.3694764523306,1.57,3.7,Artifact,[13]C1C28H54N1O8P1,-0.17,0,,,,Peak 226 C58H108N2O16P2 / 2 -> C29H54N1O8P1 + [13]C1C-1 -> [13]C1C28H54N1O8P1
180,205,630.1901764523305,1.57,3.53,Putative metabolite,C25H35N5O10S2,-0.64,0,,4,,"HMDB0249236 Bis-(1,3-diethylthiobarbituric acid)trimethine oxonol C19H24N4O4S2 + C6H8O6 -> C25H32N4O10S2 + H3N1 -> C25H35N5O10S2"
181,206,635.3641764523305,1.57,3.83,Artifact,B1C31Cl1H57O8P1,0.63,0,,,,HMDB0114795 PA(14:1(9Z)/14:0) C31H59O8P1 + B1H-3 -> B1C31H56O8P1 + Cl1H1 -> B1C31Cl1H57O8P1
182,207,636.3675764523306,1.57,3.34,Artifact,[13]C1B1C30Cl1H57O8P1,0.47,0,,,,HMDB0114795 PA(14:1(9Z)/14:0) C31H59O8P1 + [13]C1C-1 -> [13]C1C30H59O8P1 + B1H-3 -> [13]C1B1C30H56O8P1 + Cl1H1 -> [13]C1B1C30Cl1H57O8P1
183,208,637.3614764523305,1.57,3.43,Artifact,[37]Cl1B1C31H57O8P1,0.16,0,,,,HMDB0114795 PA(14:1(9Z)/14:0) C31H59O8P1 + B1H-3 -> B1C31H56O8P1 + Cl1H1 -> B1C31Cl1H57O8P1 + [37]Cl1Cl-1 -> [37]Cl1B1C31H57O8P1
184,210,667.9475764523305,1.57,4.34,Putative metabolite,C18H23I2N1O10,1.2,0,,4,,No edge connections.
185,211,668.4494764523305,1.57,4.26,Artifact,C37H63O10,-0.15,0,,,,Peak 187 C37H64O10 - H1 -> C37H63O10
186,212,668.9508764523305,1.57,3.89,Unknown,Unknown,0,,,,,Unknown
187,213,669.4526764523305,1.57,3.38,Artifact,[13]C1C36H63O10,0.15,0,,,,Peak 187 C37H64O10 - H1 -> C37H63O10 + [13]C1C-1 -> [13]C1C36H63O10
188,214,850.5397764523306,1.57,3.85,Artifact,C42H73N7Na2O8,-1.06,0,,,,Peak 353 C42H75N7O8 + H-1Na1 -> C42H74N7Na1O8 + H-1Na1 -> C42H73N7Na2O8
189,215,886.5725764523305,1.57,3.2,Artifact,[13]C2C44Ca1H86N1O10P1,3.27,0,,,,HMDB0000593 PC(18:1(9Z)/18:1(9Z)) C44H84N1O8P1 + C2Ca1H2O2 -> C46Ca1H86N1O10P1 + [13]C1C-1 -> [13]C1C45Ca1H86N1O10P1 + [13]C1C-1 -> [13]C2C44Ca1H86N1O10P1
190,216,1073.6772764523307,1.57,3.7,Artifact,C54H99N1Na1O18,5.59,0,,,,No edge connections.
191,217,1074.6822764523306,1.57,3.52,Artifact,[13]C1C53H99N1Na1O18,3.73,0,,,,No edge connections.
192,218,1152.7312764523306,1.57,3.56,Artifact,[13]C1C57H108N2O16P2,-2.6,0,,,,Peak 226 C58H108N2O16P2 + [13]C1C-1 -> [13]C1C57H108N2O16P2
193,219,297.08117645233057,1.58,3.65,Putative metabolite,C10H16O10,1.35,0,,4,,"HMDB0255397 2,3,4,5-Tetrahydroxy-6-(1,2,3,4-tetrahydroxybutyl)oxane-2-carbaldehyde C10H18O10 - H2 -> C10H16O10"
194,220,335.2201764523306,1.58,3.11,Metabolite,C20H30O4,4.49,,,3,HMDB0002710,HMDB0002710 Prostaglandin J2 C20H30O4
195,221,390.1106764523306,1.58,3.36,Metabolite,C18H19N3O5S1,2.83,,,3,HMDB0259678,HMDB0259678 Brisoral C18H19N3O5S1
196,222,427.2488764523306,1.58,3.18,Metabolite,C27H30N4O1,0.94,,,3,HMDB0240225,HMDB0240225 Oxatomide C27H30N4O1
197,223,429.3706764523306,1.58,4.08,Artifact,C24H48N2O4,-4.67,0,,,,Peak 215 C22H44N2O2 + C2H4O2 -> C24H48N2O4
198,224,430.3738764523306,1.58,3.46,Artifact,[13]C1C23H48N2O4,-4.19,0,,,,Peak 215 C22H44N2O2 + C2H4O2 -> C24H48N2O4 + [13]C1C-1 -> [13]C1C23H48N2O4
199,225,441.7863764523306,1.58,4.81,Artifact,C21.5H38.5N3.5Na1O4.5,-0.45,0,,,,No edge connections.
200,226,442.2877764523306,1.58,4.53,Artifact,[2]H0.5C23H42K0.5N0.5O5P0.5,0,0,,,,No edge connections.
201,227,442.7894764523306,1.58,4,Artifact,C22H36.5N5.5O4,0,0,,,,No edge connections.
202,228,445.6347764523306,1.58,3.81,Unknown,Unknown,0,,,,,Unknown
203,230,463.1433764523306,1.58,4.15,Putative metabolite,C16Cl1H32N2O7P1S1,-1.08,0,,4,,HMDB0250324 Clindamycin phosphate C18Cl1H34N2O8P1S1 - C2H2O1 -> C16Cl1H32N2O7P1S1
204,231,463.3760764523306,1.58,3.58,Metabolite,C29H50O4,4.54,,,3,HMDB0254341,"HMDB0254341 2alpha-(3-Hydroxypropyl)-1alpha,25-dihydroxy-19-norvitamin D3 C29H50O4"
205,232,465.13867645233057,1.58,3.57,Artifact,[37]Cl1C16H32N2O7P1S1,2.8,0,,,,Peak 203 C16Cl1H32N2O7P1S1 + [37]Cl1Cl-1 -> [37]Cl1C16H32N2O7P1S1
206,234,576.3668764523305,1.58,4.3,Artifact,C29H54N1O8P1,-1.56,0,,,,Peak 226 C58H108N2O16P2 / 2 -> C29H54N1O8P1
207,235,576.8685764523306,1.58,4.15,Artifact,[2]H0.5C29H53.5N1O8P1,0.87,0,,,,No edge connections.
208,236,851.5418764523305,1.58,3.53,Artifact,[13]C1C41H73N7Na2O8,0.47,0,,,,Peak 353 C42H75N7O8 + [13]C1C-1 -> [13]C1C41H75N7O8 + H-2Na2 -> [13]C1C41H73N7Na2O8
209,237,882.5668764523306,1.58,5.15,Artifact,C43H77N7Na2O9,-2.04,0,,,,Peak 353 C42H75N7O8 + H-1Na1 -> C42H74N7Na1O8 + H-1Na1 -> C42H73N7Na2O8 + C1H4O1 -> C43H77N7Na2O9
210,238,883.5696764523306,1.58,4.87,Artifact,[13]C1C42H77N7Na2O9,-1.36,0,,,,Peak 353 C42H75N7O8 + [13]C1C-1 -> [13]C1C41H75N7O8 + H-2Na2 -> [13]C1C41H73N7Na2O8 + C1H4O1 -> [13]C1C42H77N7Na2O9
211,239,884.5723764523306,1.58,4.38,Artifact,C46Ca1H86N1O10P1,-4.07,0,,,,HMDB0000593 PC(18:1(9Z)/18:1(9Z)) C44H84N1O8P1 + C2Ca1H2O2 -> C46Ca1H86N1O10P1
212,240,911.5655764523306,1.58,3.36,Metabolite,C49H83O13P1,-1.32,,,3,HMDB0009821,"HMDB0009821 PI(18:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z)) C49H83O13P1"
213,241,925.5789764523305,1.58,3.18,Artifact,B1C53H82Na1O9Si1,0.22,0,,,,HMDB0001060 Ubiquinol 8 C49H76O4 + B1H-3 -> B1C49H73O4 + C1H1Na1O2 -> B1C50H74Na1O6 + C3H8O3Si1 -> B1C53H82Na1O9Si1
214,243,281.0498764523306,1.6,3.41,Putative metabolite,C9H12O10,1.43,0,,4,,HMDB0304550 DIBOA dihexose C21H29N1O15 + H2O1 -> C21H31N1O16 - C5H8 -> C16H23N1O16 - C6H10O5 -> C10H13N1O11 + H-1N-1O1 -> C10H12O12 - C1O2 -> C9H12O10
215,244,369.3489764523306,1.6,3.23,Putative metabolite,C22H44N2O2,-3.8,0,,4,,HMDB0241929 N-Palmitoyl Lysine C22H44N2O3 - O1 -> C22H44N2O2
216,245,389.2544764523306,1.6,3.41,Metabolite,C20H36O7,-2.83,,,3,HMDB0012109,"HMDB0012109 5,6-Dihydroxyprostaglandin F1a C20H36O7"
217,246,390.2666764523306,1.6,3.26,Metabolite,C20H39N1O4S1,1.54,,,3,HMDB0242113,HMDB0242113 Oleoyltaurine C20H39N1O4S1
218,247,399.2424764523306,1.6,3.62,Putative metabolite,C27H30N2O1,1.51,0,,4,,HMDB0257199 RHODAMINE 6G C28H30N2O3 - C1O2 -> C27H30N2O1
219,248,414.2134764523306,1.6,3.45,Putative metabolite,C20H31N1O8,-2.9,0,,4,,No edge connections.
220,250,423.3211764523306,1.6,3.91,Artifact,[13]C2C20H44O7,3.55,0,,,,Mannitol C6H14O6 + C16H30O1 + [13]C1C-1 -> [13]C1C21H44O7 + [13]C1C-1 -> [13]C2C20H44O7
221,252,430.2413764523306,1.6,4.41,Putative metabolite,C25H35N1O3S1,-0.7,0,,4,,HMDB0251313 Dihydroetorphine C25H35N1O4 + H2S1 -> C25H37N1O4S1 - H2O1 -> C25H35N1O3S1
222,253,431.2442764523306,1.6,3.79,Metabolite,C25H34O6,-3.49,,,3,HMDB0242500,HMDB0242500 (22R)-Budesonide C25H34O6
223,256,527.8638764523305,1.6,3.57,Artifact,[18]O0.5C29H51N0.5O6P0.5,0,0,,,,No edge connections.
224,258,885.5746764523306,1.6,3.79,Artifact,C45H86K1N2O10P1,-1.92,0,,,,Peak 455 C44H85N2O8P1 + C1H1K1O2 -> C45H86K1N2O10P1
225,259,1054.7202764523306,1.6,3.28,Artifact,[13]C2C56H102N1O13P1,2.85,0,,,,Peak 240 C58H102N1O13P1 + [13]C1C-1 -> [13]C1C57H102N1O13P1 + [13]C1C-1 -> [13]C2C56H102N1O13P1
226,260,1151.7282764523306,1.6,3.69,Putative metabolite,C58H108N2O16P2,-3.48,0,,4,,HMDB0116120 CDP-DG(a-21:0/a-25:0) C58H109N3O15P2 + H-1N-1O1 -> C58H108N2O16P2
227,261,316.1765764523306,1.61,3.56,Metabolite,C16H21N5O2,0.63,,,3,HMDB0015494,HMDB0015494 Alizapride C16H21N5O2
228,262,338.3401764523306,1.61,4.08,Metabolite,C22H43N1O1,4.74,,,3,HMDB0244507,HMDB0244507 13-Docosenamide C22H43N1O1
229,263,339.3433764523306,1.61,3.43,Artifact,[13]C1C21H43N1O1,5.02,0,,,,HMDB0244507 13-Docosenamide C22H43N1O1 + [13]C1C-1 -> [13]C1C21H43N1O1
230,264,398.23857645233056,1.61,4.23,Unknown,Unknown,0,,,,,Unknown
231,265,403.3491764523306,1.61,3.34,Artifact,[13]C2C25H44O2,-2.73,0,,,,HMDB0003550 Calcidiol C27H44O2 + [13]C1C-1 -> [13]C1C26H44O2 + [13]C1C-1 -> [13]C2C25H44O2
232,267,421.3160764523306,1.61,5.3,Putative metabolite,C22H44O7,-0.24,0,0,4,,No edge connections.
233,268,422.3185764523306,1.61,4.73,Artifact,[13]C1C21H44O7,1.9,0,,,,Mannitol C6H14O6 + C16H30O1 + [13]C1C-1 -> [13]C1C21H44O7
234,269,445.9692764523306,1.61,3.76,Unknown,Unknown,0,,,,,Unknown
235,273,699.4032764523305,1.61,4.64,Putative metabolite,C31H54N8O10,0.43,0,,4,,"HMDB0259474 8H-Purin-8-one, 6-amino-7,9-dihydro-2-((1S)-1-methylbutoxy)-9-(5-(1-piperidinyl)pentyl)- C20H34N6O2 + H3N1 -> C20H37N7O2 + C11H17N1O8 -> C31H54N8O10"
236,274,700.4063764523305,1.61,4.23,Artifact,C32H57N7O8S1,-0.29,0,,,,Peak 42 C30H53N7O6S1 + C2H4O2 -> C32H57N7O8S1
237,275,701.4094764523305,1.61,3.64,Artifact,[13]C1C31H57N7O8S1,0.14,0,,,,Peak 42 C30H53N7O6S1 + C2H4O2 -> C32H57N7O8S1 + [13]C1C-1 -> [13]C1C31H57N7O8S1
238,276,774.4957764523306,1.61,3.76,Artifact,[13]C1C41H71Na3O8,-1.16,0,,,,Peak 469 C42H74O8 + H-1Na1 -> C42H73Na1O8 + H-2Na2 -> C42H71Na3O8 + [13]C1C-1 -> [13]C1C41H71Na3O8
239,277,1051.7122764523306,1.61,4.54,Artifact,C69H90N6O3,1.9,0,,,HMDB0243534,HMDB0243534 (+)-cis-3-Methylfentanyl C23H30N2O1 * 3 -> C69H90N6O3
240,278,1052.7142764523308,1.61,4.32,Putative metabolite,C58H102N1O13P1,1.9,0,,4,,HMDB0281142 PS(16:0/PGJ2) C42H72N1O12P1 + C16H30O1 -> C58H102N1O13P1
241,279,117.06907645233058,1.62,3.15,Artifact,C9H8,6.89,0,,,HMDB0001518,HMDB0000876 Vitamin D3 C27H44O1 - Library_MS2_fragment -> C9H8
242,281,315.1731764523306,1.62,4.2,Putative metabolite,C15H26N2O3S1,1.59,0,,4,,HMDB0255146 N-Hbgd C15H23N1O6S2 + H3N1 -> C15H26N2O6S2 - O3S1 -> C15H26N2O3S1
243,283,379.2667764523306,1.62,3.54,Artifact,[13]C1C21H35N1O4,1.32,0,,,,4-Nitrophenol C6H5N1O3 + C16H30O1 + [13]C1C-1 -> [13]C1C21H35N1O4
244,285,435.31327645233057,1.62,4.7,Artifact,[13]C1C21H43N1O7,2.99,0,,,,Peak 261 C20H40O7 + [13]C1C-1 -> [13]C1C19H40O7 + C2H3N1 -> [13]C1C21H43N1O7
245,286,460.2672764523306,1.62,4.68,Artifact,C24H38N1Na1O6,-0.65,0,,,,4-Nitrophenol C6H5N1O3 + C16H30O1 + C2H3Na1O2 -> C24H38N1Na1O6
246,287,461.27047645233057,1.62,4.15,Artifact,[13]C1C23H38N1Na1O6,-0.43,0,,,,4-Nitrophenol C6H5N1O3 + C16H30O1 + [13]C1C-1 -> [13]C1C21H35N1O4 + C2H3Na1O2 -> [13]C1C23H38N1Na1O6
247,289,526.8609764523305,1.62,4.65,Artifact,[2]H0.5C29H50N0.5O6.5P0.5,0,0,,,,No edge connections.
248,290,527.3632764523305,1.62,4.32,Artifact,[13]C0.5C28.5H51N0.5O6.5P0.5,0.19,0,,,,No edge connections.
249,291,599.3882764523305,1.62,5.62,Artifact,B1C31H56O8P1,-0.67,0,,,,HMDB0114795 PA(14:1(9Z)/14:0) C31H59O8P1 + B1H-3 -> B1C31H56O8P1
250,292,600.3914764523305,1.62,5.18,Artifact,[13]C1B1C30H56O8P1,-0.5,0,,,,HMDB0114795 PA(14:1(9Z)/14:0) C31H59O8P1 + [13]C1C-1 -> [13]C1C30H59O8P1 + B1H-3 -> [13]C1B1C30H56O8P1
251,293,1053.7192764523306,1.62,3.86,Artifact,[13]C1C57H102N1O13P1,0,0,,,,Peak 240 C58H102N1O13P1 + [13]C1C-1 -> [13]C1C57H102N1O13P1
252,295,223.06257645233055,1.63,3.65,Artifact,MS2_fragment_C24H38O4,-7.66,0,,,HMDB0000328,HMDB0251427 Dioctyl phthalate C24H38O4 - Experiment_MS2_fragment -> MS2_fragment_C24H38O4
253,297,351.24217645233057,1.63,3.96,Metabolite,C23H30N2O1,2.57,,,3,HMDB0243534,HMDB0243534 (+)-cis-3-Methylfentanyl C23H30N2O1
254,298,356.2605764523306,1.63,3.36,Metabolite,C23H33N1O2,-6.19,,,3,HMDB0255494,HMDB0255494 N-(4-Methoxy-3-phenethoxyphenethyl)-N-propylpropan-1-amine C23H33N1O2
255,299,375.13237645233056,1.63,3.43,Putative metabolite,C13H26O10S1,-1.07,0,,4,,"HMDB0032197 Cellulose, microcrystalline C14H26O11 - C1O1 -> C13H26O10 + S1 -> C13H26O10S1"
256,300,376.2590764523306,1.63,5.99,Artifact,MS2_fragment_C43H82N1O8P1,-0.8,0,,,HMDB0007946,"HMDB0009225 PE(20:0/18:2(9Z,12Z)) C43H82N1O8P1 - Experiment_MS2_fragment -> MS2_fragment_C43H82N1O8P1"
257,301,377.26167645233056,1.63,5.34,Artifact,[2]H0.5C20.5H35.5N1O4P0.5,0.27,0,,,,No edge connections.
258,302,378.26367645233057,1.63,4.51,Putative metabolite,C22H35N1O4,0.53,0,,4,,HMDB0002304 Leukotriene B4 ethanolamide C22H37N1O4 - H2 -> C22H35N1O4
259,303,385.3434764523306,1.63,3.4,Metabolite,C27H44O1,7.81,,,3,HMDB0000876,HMDB0000876 Vitamin D3 C27H44O1
260,304,392.1078764523306,1.63,3.48,Putative metabolite,C17H17N3O8,2.56,0,,4,,HMDB0015521 Sulfamerazine C11H12N4O2S1 + C6H8O6 -> C17H20N4O8S1 - H3N1 -> C17H17N3O8S1 - S1 -> C17H17N3O8
261,305,393.2857764523306,1.63,6.11,Putative metabolite,C20H40O7,-2.8,0,,4,,No edge connections.
262,306,394.2882764523306,1.63,5.46,Artifact,[13]C1C19H40O7,-0.51,0,,,,Peak 261 C20H40O7 + [13]C1C-1 -> [13]C1C19H40O7
263,307,402.3430764523306,1.63,4.08,Artifact,[13]C1C26H44O2,4.24,0,,,,HMDB0003550 Calcidiol C27H44O2 + [13]C1C-1 -> [13]C1C26H44O2
264,308,434.3110764523306,1.63,5.26,Artifact,C22H43N1O7,0.46,0,,,,Peak 261 C20H40O7 + C2H3N1 -> C22H43N1O7
265,309,473.2624764523306,1.63,4.98,Artifact,C23H38N1O9,-1.06,0,,,,"HMDB0037823 Glucosyl (2E,6E,10x)-10,11-dihydroxy-2,6-farnesadienoate C21H36O9 + C2H3N1 -> C23H39N1O9 - H1 -> C23H38N1O9"
266,310,474.2655764523306,1.63,4.48,Artifact,[13]C1C22H38N1O9,-0.63,0,,,,"HMDB0037823 Glucosyl (2E,6E,10x)-10,11-dihydroxy-2,6-farnesadienoate C21H36O9 + C2H3N1 -> C23H39N1O9 - H1 -> C23H38N1O9 + [13]C1C-1 -> [13]C1C22H38N1O9"
267,311,556.4386764523306,1.63,3.48,Unknown,Unknown,0,,,,,Unknown
268,313,601.3934764523306,1.63,4.51,Artifact,[13]C2B1C29H56O8P1,1.83,0,,,,HMDB0114795 PA(14:1(9Z)/14:0) C31H59O8P1 + [13]C1C-1 -> [13]C1C30H59O8P1 + B1H-3 -> [13]C1B1C30H56O8P1 + [13]C1C-1 -> [13]C2B1C29H56O8P1
269,314,602.3957764523306,1.63,3.72,Artifact,C39H53O5,1.33,0,,,,"HMDB0302460 5-Hydroxycapsanthin-5,6-epoxide C39H54O5 - H1 -> C39H53O5"
270,315,751.5111764523306,1.63,4.85,Putative metabolite,C39H75O11P1,1.07,0,,4,,HMDB0010571 PG(16:0/16:1(9Z)) C38H73O10P1 + C1H2O1 -> C39H75O11P1
271,316,773.4916764523306,1.63,4.18,Artifact,C42H71Na3O8,-0.26,0,,,,Peak 469 C42H74O8 + H-1Na1 -> C42H73Na1O8 + H-2Na2 -> C42H71Na3O8
272,319,1145.7942764523307,1.63,3.11,Unknown,Unknown,0,,,,,Unknown
273,320,300.1979764523306,1.64,4.3,Artifact,C15.25H28O5.5,1.34,0,,,,No edge connections.
274,321,317.3039764523306,1.64,3.32,Metabolite,C19H40O3,3.16,,,3,HMDB0032112,"HMDB0032112 1,2,4-Nonadecanetriol C19H40O3"
275,322,395.2900764523306,1.64,4.62,Artifact,C22H38N2O4,1.01,0,,,,4-Nitrophenol C6H5N1O3 + C16H30O1 + H3N1 -> C22H38N2O4
276,323,396.2928764523306,1.64,3.67,Artifact,[13]C1C21H38N2O4,2.28,0,,,,Peak 275 C22H38N2O4 + [13]C1C-1 -> [13]C1C21H38N2O4
277,324,397.1986764523306,1.64,3.43,Metabolite,C20H24N6O3,-1.01,,,3,HMDB0244843,"HMDB0244843 1-[2-Amino-6-(3,5-dimethoxyphenyl)pyrido[2,3-d]pyrimidin-7-yl]-3-tert-butylurea C20H24N6O3"
278,325,401.33957645233056,1.64,4.59,Metabolite,C27H44O2,4.5,,,3,HMDB0003550,HMDB0003550 Calcidiol C27H44O2
279,326,644.4913764523305,1.64,3.45,Unknown,Unknown,0,,,,,Unknown
280,327,752.5151764523305,1.64,4.63,Artifact,C36H71N4O12,-1.46,0,,,,"HMDB0245653 4,7,13,16,21,24-Hexaoxa-1,10-diazabicyclo[8.8.8]hexacosane C18H36N2O6 * 2 -> C36H72N4O12 - H1 -> C36H71N4O12"
281,328,860.6087764523305,1.64,3.97,Putative metabolite,C46H85N1O13,0.7,0,,4,,HMDB0006750 LacCer(d18:1/16:0) C46H87N1O13 - H2 -> C46H85N1O13
282,329,863.6299764523305,1.64,3.59,Artifact,[13]C1C45H87N1O13,-1.85,0,,,,HMDB0006750 LacCer(d18:1/16:0) C46H87N1O13 + [13]C1C-1 -> [13]C1C45H87N1O13
283,331,881.5837764523305,1.64,3.54,Artifact,[13]C1C45H85N1Na3O8P1,-2.95,0,,,,"HMDB0008270 PC(20:0/18:2(9Z,12Z)) C46H88N1O8P1 + H-1Na1 -> C46H87N1Na1O8P1 + H-2Na2 -> C46H85N1Na3O8P1 + [13]C1C-1 -> [13]C1C45H85N1Na3O8P1"
284,332,1185.8182764523306,1.64,3.32,Unknown,Unknown,0,,,,,Unknown
285,333,281.1371764523306,1.65,3.75,Metabolite,C15H20O5,4.28,,,3,HMDB0250929,HMDB0250929 Deepoxy-deoxynivalenol C15H20O5
286,334,337.05107645233056,1.65,3.11,Putative metabolite,C16Cl2H14N2O2,-1.79,0,,4,,HMDB0256530 Piclamilast C18Cl2H18N2O3 - C2H4 -> C16Cl2H14N2O3 - O1 -> C16Cl2H14N2O2
287,335,351.57687645233057,1.65,3.66,Artifact,C19.3333333333333H34N0.333333333333333O4.33333333333333P0.333333333333333,0,0,,,,No edge connections.
288,336,415.2100764523306,1.65,5.49,Metabolite,C24H30O6,3.38,,,3,HMDB0014838,HMDB0014838 Eplerenone C24H30O6
289,337,416.2130764523306,1.65,4.92,Artifact,[13]C1C23H30O6,4.34,0,,,,HMDB0014838 Eplerenone C24H30O6 + [13]C1C-1 -> [13]C1C23H30O6
290,338,417.2155764523306,1.65,4.18,Artifact,[13]C1C21Ca1H33N1O4,-3.36,0,,,,4-Nitrophenol C6H5N1O3 + C16H30O1 + [13]C1C-1 -> [13]C1C21H35N1O4 + Ca1H-2 -> [13]C1C21Ca1H33N1O4
291,339,432.23607645233056,1.65,5,Metabolite,C24H33N1O6,4.64,,,3,HMDB0255800,HMDB0255800 Tropolone A C24H33N1O6
292,340,433.2393764523306,1.65,4.46,Artifact,[13]C1C23H33N1O6,4.63,0,,,,HMDB0255800 Tropolone A C24H33N1O6 + [13]C1C-1 -> [13]C1C23H33N1O6
293,341,434.2431764523306,1.65,3.52,Artifact,[13]C2C22H33N1O6,3.69,0,,,,HMDB0255800 Tropolone A C24H33N1O6 + [13]C1C-1 -> [13]C1C23H33N1O6 + [13]C1C-1 -> [13]C2C22H33N1O6
294,342,437.1912764523306,1.65,3.43,Artifact,C20H25N6Na1O4,-1.15,0,,,,"HMDB0244843 1-[2-Amino-6-(3,5-dimethoxyphenyl)pyrido[2,3-d]pyrimidin-7-yl]-3-tert-butylurea C20H24N6O3 + H1Na1O1 -> C20H25N6Na1O4"
295,343,768.5396764523306,1.65,5.72,Artifact,C39H78N1O11P1,-1.56,0,,,,Peak 270 C39H75O11P1 + H3N1 -> C39H78N1O11P1
