"peak_id","medMz","medRt","log10_inten","class","formula","ppm_error","annotation"
189,282.1066,2.44,6.58,"Artifact","Ring_artifact_C18H34O2",0.3,"5-tetradecyloxolan-2-one C18H34O2 + Ring_artifact -> Ring_artifact_C18H34O2"
190,167.0476,2.57,6.34,"Unknown","Unknown",0.55,"Unknown"
191,167.0476,2.84,6.34,"Unknown","Unknown",0.55,"Unknown"
192,133.0931,13.64,6.59,"Artifact","[13]C1C4H12N2O2",1,"(2S)-2,5-diaminopentanoic acid C5H12N2O2 + [13]C1C-1 -> [13]C1C4H12N2O2"
193,133.0931,16.24,6.08,"Artifact","[13]C1C4H12N2O2",1,"(2S)-2,5-diaminopentanoic acid C5H12N2O2 + [13]C1C-1 -> [13]C1C4H12N2O2"
194,133.0932,16.78,6.06,"Artifact","[13]C1C4H12N2O2",0.24,"(2S)-2,5-diaminopentanoic acid C5H12N2O2 + [13]C1C-1 -> [13]C1C4H12N2O2"
195,369.8139,13.84,6.49,"Artifact","H4K2O12S3",0,"KHSO4 H1K1O4S1 + H2O4S1 + H1K1O4S1 -> H4K2O12S3"
196,173.0687,11.26,6.56,"Metabolite","C7H11N1O4",0.62,"piperidine-2,3-dicarboxylic acid C7H11N1O4"
197,173.0687,10.33,6.07,"Metabolite","C7H11N1O4",0.62,"piperidine-2,3-dicarboxylic acid C7H11N1O4"
198,135.9232,13.85,6.55,"Artifact","H1K1O4S1",0.45,"KHSO4 H1K1O4S1"
199,171.0507,13,6.55,"Artifact","C5H10N1Na1O4",0.31,"3-aminopropanoic acid C3H7N1O2 + C2H3Na1O2 -> C5H10N1Na1O4"
200,171.0507,14.44,4.64,"Metabolite","C5H8F3N1O2",0.08,"2-amino-5,5,5-trifluoropentanoic acid C5H8F3N1O2"
201,104.011,13.39,6.54,"Artifact","C3H4O4",-0.4,"2-hydroxy-3-oxobutanedioic acid C4H4O6 - C1O2 -> C3H4O4"
202,176.0684,11.97,6.4,"Metabolite","C7H12O5",0.41,"(2-acetyloxy-3-hydroxypropyl) acetate C7H12O5"
203,245.0745,11.81,6.56,"Artifact","C6H15N1O9",0.74,"(2R,3R,4R,5S)-hexane-1,2,3,4,5,6-hexol C6H14O6 + H1N1O3 -> C6H15N1O9"
204,245.0727,9.6,5.19,"Artifact","[13]C1C8H12N2O6",0.78,"1-[(2R,3R,4S,5R)-3,4-dihydroxy-5-(hydroxymethyl)oxolan-2-yl]pyrimidine-2,4-dione C9H12N2O6 + [13]C1C-1 -> [13]C1C8H12N2O6"
205,245.0745,11.36,6.51,"Artifact","C6H15N1O9",0.74,"(2R,3R,4R,5S)-hexane-1,2,3,4,5,6-hexol C6H14O6 + H1N1O3 -> C6H15N1O9"
206,301.2697,2.63,6.54,"Artifact","[13]C1C17H36O3",0.33,"12-hydroxyoctadecanoic acid C18H36O3 + [13]C1C-1 -> [13]C1C17H36O3"
207,301.2697,4.18,5.89,"Artifact","[13]C1C17H36O3",0.33,"12-hydroxyoctadecanoic acid C18H36O3 + [13]C1C-1 -> [13]C1C17H36O3"
208,241.0665,2.62,6.64,"Metabolite","C13H11N3S1",3.6,"1-(phenylsulfanylmethyl)benzotriazole C13H11N3S1"
209,316.2613,2.47,6.5,"Artifact","C18H36O4",0.19,"hexadecanoic acid C16H32O2 + C2H4O2 -> C18H36O4"
210,316.2613,4.22,6.18,"Metabolite","C18H36O4",0.19,"4-tert-butyl-1,1-bis(tert-butylperoxy)cyclohexane C18H36O4"
211,316.2613,2.75,6.5,"Metabolite","C18H36O4",0.19,"4-tert-butyl-1,1-bis(tert-butylperoxy)cyclohexane C18H36O4"
212,311.9417,13.9,6.46,"Artifact","C6H11K3O7",-0.33,"CH3COOK C2H3K1O2 + C2H4O2 + C2H3K1O2 -> C6H10K2O6 + H1K1O1 -> C6H11K3O7"
213,189.0636,13.26,6.53,"Metabolite","C7H11N1O5",0.65,"(2S)-2-acetamidopentanedioic acid C7H11N1O5"
214,95.03709,13.42,6.54,"Metabolite","C5H5N1O1",0.25,"pyridin-3-ol C5H5N1O1"
215,143.9824,13.89,6.51,"Artifact","C3H5K1O4",0.63,"CH3COOK C2H3K1O2 + C1H2O2"
216,292.1383,13.38,6.53,"Artifact","C10H20N4O6",-0.05,"(2S)-2,5-diamino-5-oxopentanoic acid C5H10N2O3 * 2 -> C10H20N4O6"
217,327.195,2.08,6.5,"Artifact","[13]C1C17H30O3S1",-0.24,"4-dodecylbenzenesulfonic acid C18H30O3S1 + [13]C1C-1 -> [13]C1C17H30O3S1"
218,89.01934,4.97,5.81,"Artifact","[13]C1C2H4O3",0.66,"3-oxopropanoic acid C3H4O3 + [13]C1C-1 -> [13]C1C2H4O3"
219,307.0652,7.59,6.51,"Artifact","C9H13N3O9",-0.07,"1-[(2R,3R,4S,5R)-3,4-dihydroxy-5-(hydroxymethyl)oxolan-2-yl]pyrimidine-2,4-dione C9H12N2O6 + H1N1O3 -> C9H13N3O9"
220,307.0652,9.61,5.23,"Artifact","C9H13N3O9",-0.07,"1-[(2R,3R,4S,5R)-3,4-dihydroxy-5-(hydroxymethyl)oxolan-2-yl]pyrimidine-2,4-dione C9H12N2O6 + H1N1O3 -> C9H13N3O9"
221,89.07395,13,6.49,"Artifact","Ring_artifact_C3H7N1O2",1.31,"3-aminopropanoic acid C3H7N1O2 + Ring_artifact -> Ring_artifact_C3H7N1O2"
222,451.27,7.09,6.44,"Metabolite","C21H42N1O7P1",-0.24,"[(2R)-3-[2-aminoethoxy(hydroxy)phosphoryl]oxy-2-hydroxypropyl] (Z)-hexadec-9-enoate C21H42N1O7P1"
223,451.27,3.07,6.16,"Metabolite","C21H42N1O7P1",-0.24,"[(2R)-3-[2-aminoethoxy(hydroxy)phosphoryl]oxy-2-hydroxypropyl] (Z)-hexadec-9-enoate C21H42N1O7P1"
224,319.2147,2.49,6.47,"Metabolite","C19H29N1O3",0.14,"2-pyrrolidin-1-ylpropyl 2,6-dimethyl-4-propoxybenzoate C19H29N1O3"
225,319.2147,3.72,5.35,"Metabolite","C19H29N1O3",0.14,"2-pyrrolidin-1-ylpropyl 2,6-dimethyl-4-propoxybenzoate C19H29N1O3"
226,432.1984,13.61,6.46,"Artifact","C14H33N4O9P1",0.27,"No edge connections."
227,403.1407,13.88,6.33,"Artifact","[13]C1C13H26O13",-0.01,"Lactose C12H22O11 + C2H4O2 -> C14H26O13 + [13]C1C-1 -> [13]C1C13H26O13"
228,403.1408,14.83,5.79,"Artifact","[13]C1C13H26O13",-0.26,"(2R,3R,4S,5S,6R)-2-[(2S,3S,4S,5R)-3,4-dihydroxy-2,5-bis(hydroxymethyl)oxolan-2-yl]oxy-6-(hydroxymethyl)oxane-3,4,5-triol C12H22O11 + C2H4O2 -> C14H26O13 + [13]C1C-1 -> [13]C1C13H26O13"
229,536.4801,2.47,6.41,"Artifact","C34H64O4",0.67,"tridecyl 2-methylprop-2-enoate C17H32O2 * 2 -> C34H64O4"
230,322.0946,13.68,6.49,"Metabolite","C18H14N2O4",2.35,"N-(4-acetamido-9,10-dioxoanthracen-1-yl)acetamide C18H14N2O4"
231,249.5889,2.35,6.46,"Artifact","[13]C0.5C11.5H17O3.5S1",0.3,"4-dodecyl-2-(4-sulfophenoxy)benzenesulfonic acid C24H34O7S2 / 2 -> C12H17O3.5S1 + [13]C0.5C-0.5 -> [13]C0.5C11.5H17O3.5S1"
232,249.5889,3.33,4.97,"Artifact","[13]C0.5C11.5H17O3.5S1",0.3,"4-dodecyl-2-(4-sulfophenoxy)benzenesulfonic acid C24H34O7S2 / 2 -> C12H17O3.5S1 + [13]C0.5C-0.5 -> [13]C0.5C11.5H17O3.5S1"
233,146.0579,7.18,6.51,"Metabolite","C6H10O4",0.06,"4-hydroxy-3,3-dimethyl-2-oxobutanoic acid C6H10O4"
234,146.1054,16.92,6.49,"Metabolite","C6H14N2O2",0.88,"2,5-diamino-2-methylpentanoic acid C6H14N2O2"
235,918.553,2.45,6.4,"Unknown","Unknown",0.06,"Unknown"
236,133.0738,11.3,6.48,"Metabolite","C5H11N1O3",0.7,"3-methylbutyl nitrate C5H11N1O3"
237,133.0738,13.23,3.95,"Metabolite","C5H11N1O3",0.7,"3-methylbutyl nitrate C5H11N1O3"
238,316.0826,2.57,6.23,"Metabolite","C17H11F3N2O1",-0.8,"2-phenyl-3-[3-(trifluoromethyl)phenyl]pyrimidin-4-one C17H11F3N2O1"
239,243.228,2.48,6.44,"Artifact","[13]C1C14H30O2",-0.27,"pentadecanoic acid C15H30O2 + [13]C1C-1 -> [13]C1C14H30O2"
240,150.0167,2.57,6.26,"Artifact","C4H8O4S0.5Si0.5",0.38,"No edge connections."
241,218.0901,13.58,6.49,"Metabolite","C8H14N2O5",0.79,"2-[2-acetyloxyethyl(nitroso)amino]ethyl acetate C8H14N2O5"
242,218.0901,10.21,4.37,"Metabolite","C8H14N2O5",0.79,"2-[2-acetyloxyethyl(nitroso)amino]ethyl acetate C8H14N2O5"
243,218.0901,10.93,4.32,"Metabolite","C8H14N2O5",0.79,"2-[2-acetyloxyethyl(nitroso)amino]ethyl acetate C8H14N2O5"
244,314.1203,13.37,6.47,"Artifact","C10H19N4Na1O6",-0.23,"(2S)-2,5-diamino-5-oxopentanoic acid C5H10N2O3 * 2 -> C10H20N4O6 + H-1Na1 -> C10H19N4Na1O6"
245,314.1214,11.54,5.22,"Metabolite","C11H22O10",-0.33,"(2R,3R,4R,5S,6R)-5-[(1R,2R)-2,3-dihydroxy-1-(2-hydroxyethoxy)propoxy]-6-(hydroxymethyl)oxane-2,3,4-triol C11H22O10"
246,314.1214,12.15,5.31,"Metabolite","C11H22O10",-0.33,"(2R,3R,4R,5S,6R)-5-[(1R,2R)-2,3-dihydroxy-1-(2-hydroxyethoxy)propoxy]-6-(hydroxymethyl)oxane-2,3,4-triol C11H22O10"
247,89.02184,13.02,6.47,"Artifact","Ring_artifact_C3H7N1O2",1.31,"3-aminopropanoic acid C3H7N1O2 + Ring_artifact -> Ring_artifact_C3H7N1O2"
248,215.1521,4.21,6.4,"Metabolite","C11H21N1O3",0.2,"propyl 4-(diethylamino)-4-oxobutanoate C11H21N1O3"
249,215.1521,2.81,6.18,"Metabolite","C11H21N1O3",0.2,"propyl 4-(diethylamino)-4-oxobutanoate C11H21N1O3"
250,148.0736,5.74,6.11,"Metabolite","C6H12O4",-0.28,"3-ethoxy-1,1-dihydroxybutan-2-one C6H12O4"
251,244.0879,9.06,6.47,"Metabolite","C10H16N2O3S1",1.08,"N-[3-[1-hydroxy-2-(methylamino)ethyl]phenyl]methanesulfonamide C10H16N2O3S1"
252,244.0903,13.57,5.65,"Artifact","[13]C1C6H18N1O6P1",0.94,"Peak 115 C7H18N1O6P1 + [13]C1C-1 -> [13]C1C6H18N1O6P1"
253,244.0904,14.35,5.37,"Artifact","[13]C1C6H18N1O6P1",0.53,"Phosphorylcholine C5H14N1O4P1 + C2H4O2 -> C7H18N1O6P1 + [13]C1C-1 -> [13]C1C6H18N1O6P1"
254,184.9778,13.5,6.45,"Artifact","C4Cr1H7N1O4",1.16,"4-aminobutanoic acid C4H9N1O2 + Cr1O3 -> C4Cr1H9N1O5 - H2O1 -> C4Cr1H7N1O4"
255,171.0353,2.81,6.25,"Metabolite","C7H9N1O2S1",0.58,"4-methylbenzenesulfonamide C7H9N1O2S1"
256,153.0717,7.18,6.46,"Artifact","[13]C1C4H12O5",0.84,"(2S,4R)-pentane-1,2,3,4,5-pentol C5H12O5 + [13]C1C-1 -> [13]C1C4H12O5"
257,510.4645,2.47,6.35,"Metabolite","C32H62O4",0.61,"ditridecyl hexanedioate C32H62O4"
258,282.4071,2.44,6.55,"Artifact","Ring_artifact_C18H34O2",0.3,"5-tetradecyloxolan-2-one C18H34O2 + Ring_artifact -> Ring_artifact_C18H34O2"
259,311.2905,2.41,6.39,"Artifact","[13]C1C19H38O2",0.11,"hexadecyl 2-methylprop-2-enoate C20H38O2 + [13]C1C-1 -> [13]C1C19H38O2"
260,118.0629,4.22,6.35,"Metabolite","C5H10O3",0.8,"ethyl 2-hydroxypropanoate C5H10O3"
261,118.063,5.28,6.2,"Metabolite","C5H10O3",-0.05,"ethyl 2-hydroxypropanoate C5H10O3"
262,266.1153,2.79,6.4,"Metabolite","C14H18O5",0.47,"2-hexoxycarbonyloxybenzoic acid C14H18O5"
263,404.1559,13.55,6.36,"Artifact","C13H29N2O10P1",0.2,"Peak 3049 C11H26N1O10P1 + C2H3N1 -> C13H29N2O10P1"
264,168.0449,2.65,6.19,"Unknown","Unknown",0.55,"Unknown"
265,316.0883,13.49,6.35,"Artifact","C10H17N2Na1O8",-0.12,"(2S)-4-amino-2-[(2-methylpropan-2-yl)oxycarbonylamino]-4-oxobutanoic acid C9H16N2O5 + C1H1Na1O3 -> C10H17N2Na1O8"
266,185.0354,13.01,6.41,"Artifact","C3H11N1O6Si1",0.88,"3-aminopropanoic acid C3H7N1O2 + H4O4Si1 -> C3H11N1O6Si1"
267,289.1273,13.47,6.38,"Metabolite","C11H19N3O6",0.29,"(2R,3R,4S)-3-acetamido-4-amino-2-[(1R,2R)-3-amino-1,2-dihydroxypropyl]-3,4-dihydro-2H-pyran-6-carboxylic acid C11H19N3O6"
268,174.0639,11.31,6.34,"Artifact","C6H10N2O4",0.9,"(2S)-2-aminobutanedioic acid C4H7N1O4 + C2H3N1 -> C6H10N2O4"
269,327.1179,7.63,6.39,"Artifact","C12H17N5O6",-0.05,"adenosine C10H13N5O4 + C2H4O2 -> C12H17N5O6"
270,327.1167,11.25,4.16,"Putative metabolite","C11H21N1O10",-0.47,"(2S)-2-amino-3-(1,1-dihydroxyethoxy)propanoic acid C5H11N1O5 + C6H10O5 -> C11H21N1O10"
271,200.0772,13,6.37,"Artifact","C6H13N2Na1O4",0.51,"(2S,3R,4R,5S,6R)-3-amino-6-(aminomethyl)oxane-2,4,5-triol C6H14N2O4 + H-1Na1 -> C6H13N2Na1O4"
272,407.7794,13.85,6.37,"Artifact","C2H4K4O10S2",0.04,"KHSO4 H1K1O4S1 + H2O4S1 + H-2K2 -> H1K3O8S2 + C2H3K1O2 -> C2H4K4O10S2"
273,663.1092,13.92,6.36,"Metabolite","C21H27N7O14P2",-0.12,"NAD C21H27N7O14P2"
274,204.0898,8.72,6.39,"Metabolite","C11H12N2O2",0.38,"3-ethyl-5-phenylimidazolidine-2,4-dione C11H12N2O2"
275,230.1517,2.6,6.34,"Metabolite","C12H22O4",0.47,"dipropyl hexanedioate C12H22O4"
276,479.3011,7.09,6.3,"Artifact","C23H46N1O7P1",0.19,"[(2R)-2-hydroxy-3-phosphonooxypropyl] octadecanoate C21H43O7P1 + C2H3N1 -> C23H46N1O7P1"
277,479.3011,3.07,6.15,"Metabolite","C23H46N1O7P1",0.19,"[(2R)-3-[2-aminoethoxy(hydroxy)phosphoryl]oxy-2-hydroxypropyl] (Z)-octadec-9-enoate C23H46N1O7P1"
278,192.0633,13.02,6.35,"Metabolite","C7H12O6",0.46,"Quinic acid C7H12O6"
279,192.0633,12.07,5.67,"Metabolite","C7H12O6",0.46,"Quinic acid C7H12O6"
280,228.0721,13.39,6.36,"Artifact","C7H13N2Na1O5",0.51,"(2S)-2,5-diamino-5-oxopentanoic acid C5H10N2O3 + C2H3Na1O2 -> C7H13N2Na1O5"
281,228.0722,14.44,4.28,"Metabolite","C10H14B1Cl1O3",1.1,"2-(5-chlorofuran-2-yl)-4,4,5,5-tetramethyl-1,3,2-dioxaborolane C10H14B1Cl1O3"
282,350.2125,2.49,6.27,"Artifact","C16H34O6Si1",-0.1,"oxacycloheptadecan-2-one C16H30O2 + H4O4Si1 -> C16H34O6Si1"
283,244.0694,7.6,6.36,"Metabolite","C9H12N2O6",0.56,"1-[(2R,3R,4S,5R)-3,4-dihydroxy-5-(hydroxymethyl)oxolan-2-yl]pyrimidine-2,4-dione C9H12N2O6"
284,244.0694,9.61,6.25,"Metabolite","C9H12N2O6",0.56,"1-[(2R,3R,4S,5R)-3,4-dihydroxy-5-(hydroxymethyl)oxolan-2-yl]pyrimidine-2,4-dione C9H12N2O6"
285,119.0299,13.31,6.35,"Artifact","[13]C1C3H6O4",0.53,"2-methylpropanedioic acid C4H6O4 + [13]C1C-1 -> [13]C1C3H6O4"
286,175.1086,16.78,6.37,"Artifact","[15]N1C6H14N3O2",0.63,"(2S)-2-amino-5-(diaminomethylideneamino)pentanoic acid C6H14N4O2 + [15]N1N-1 -> [15]N1C6H14N3O2"
287,407.7699,13.85,6.29,"Artifact","H3K3O12S3",-0.29,"KHSO4 H1K1O4S1 + H1K1O4S1 + H1K1O4S1 -> H3K3O12S3"
288,341.2105,2.06,6.32,"Artifact","[13]C1C18H32O3S1",0.21,"4-tridecylbenzenesulfonic acid C19H32O3S1 + [13]C1C-1 -> [13]C1C18H32O3S1"
289,506.9954,14.24,6.28,"Metabolite","C10H16N5O13P3",0.68,"ATP C10H16N5O13P3"
290,149.0558,8.86,4.46,"Artifact","[13]C1C8H8O2",-0.11,"3,4-dihydrochromen-2-one C9H8O2 + [13]C1C-1 -> [13]C1C8H8O2"
291,149.0574,9.98,4.5,"Artifact","[18]O1C5H9N1O3",0.02,"2-amino-2-methylbutanedioic acid C5H9N1O4 + [18]O1O-1 -> [18]O1C5H9N1O3"
292,429.8542,13.88,6.32,"Artifact","C6H10K4O10S1",0.22,"KHSO4 H1K1O4S1 + C2H3K1O2 + C2H3K1O2 -> C4H7K3O8S1 + C2H3K1O2 -> C6H10K4O10S1"
293,171.134,2.7,6.3,"Artifact","[13]C1C9H18O2",0.2,"3,6-dimethyloct-4-yne-3,6-diol C10H18O2 + [13]C1C-1 -> [13]C1C9H18O2"
294,171.1339,4.17,5.7,"Artifact","[13]C1C9H18O2",0.79,"3,6-dimethyloct-4-yne-3,6-diol C10H18O2 + [13]C1C-1 -> [13]C1C9H18O2"
295,298.287,2.4,6.3,"Metabolite","C19H38O2",0.6,"methyl octadecanoate C19H38O2"
296,333.8757,13.87,6.3,"Artifact","[41]K1C4H7K2O8S1",-0.89,"KHSO4 H1K1O4S1 + C2H3K1O2 + C2H3K1O2 -> C4H7K3O8S1 + [41]K1K-1 -> [41]K1C4H7K2O8S1"
297,118.0823,11.21,6.35,"Artifact","[13]C1C4H11N1O2",0.28,"5-aminopentanoic acid C5H11N1O2 + [13]C1C-1 -> [13]C1C4H11N1O2"
298,254.3528,2.49,6.29,"Artifact","Ring_artifact_C16H30O2",0.34,"oxacycloheptadecan-2-one C16H30O2 + Ring_artifact -> Ring_artifact_C16H30O2"
299,254.3525,3.41,4.14,"Unknown","Unknown",0.34,"Unknown"
300,260.0295,14.19,6.35,"Metabolite","C6H13O9P1",0.84,"glucose-1-phosphate C6H13O9P1"
301,91.05178,13.02,6.33,"Artifact","[18]O1C3H7N1O1",1.58,"3-aminopropanoic acid C3H7N1O2 + [18]O1O-1 -> [18]O1C3H7N1O1"
302,112.016,14.18,6.33,"Metabolite","C5H4O3",0.39,"furan-2-carboxylic acid C5H4O3"
303,161.0509,7.59,6.33,"Metabolite","C6H11N1O2S1",0.93,"S-(2-acetamidoethyl) ethanethioate C6H11N1O2S1"
304,120.0614,13.01,6.31,"Artifact","[13]C1C3H9N1O3",1.65,"(2R,3R,4R,5S,6R)-3-[[(1R)-1-amino-1-hydroxyethyl]amino]-6-(hydroxymethyl)oxane-2,4,5-triol C8H18N2O6 / 2 -> C4H9N1O3 + [13]C1C-1 -> [13]C1C3H9N1O3"
305,613.1557,14.18,6.3,"Artifact","[13]C1C19H32N6O12S2",-0.62,"glutathione disulfide C20H32N6O12S2 + [13]C1C-1 -> [13]C1C19H32N6O12S2"
306,308.0872,13.49,6.21,"Artifact","[13]C1C9H17N3O6S1",-0.13,"(2S)-2-amino-5-[[(2R)-1-(carboxymethylamino)-1-oxo-3-sulfanylpropan-2-yl]amino]-5-oxopentanoic acid C10H17N3O6S1 + [13]C1C-1 -> [13]C1C9H17N3O6S1"
307,352.2282,2.47,6.25,"Artifact","C16H36O6Si1",-0.24,"hexadecanoic acid C16H32O2 + H4O4Si1 -> C16H36O6Si1"
308,352.2285,2.04,5.77,"Unknown","Unknown",0.23,"Unknown"
309,74.03674,13.31,6.31,"Metabolite","C3H6O2",0.53,"propanoic acid C3H6O2"
310,174.0162,13.87,6.17,"Metabolite","C6H6O6",1.37,"Dehydroascorbic acid C6H6O6"
311,153.0506,2.93,6.08,"Artifact","[13]C1C7H8O3",0.65,"Mandelic acid C8H8O3 + [13]C1C-1 -> [13]C1C7H8O3"
312,173.1052,7.09,6.24,"Metabolite","C8H15N1O3",-0.04,"6-acetamidohexanoic acid C8H15N1O3"
313,169.035,13.51,6.28,"Artifact","C5H8N1Na1O4",0.61,"2-amino-2-methylbutanedioic acid C5H9N1O4 + H-1Na1 -> C5H8N1Na1O4"
314,157.0851,16.77,6.34,"Metabolite","C6H11N3O2",0.17,"(7S)-2-amino-4,5,6,7-tetrahydro-1H-1,3-diazepine-7-carboxylic acid C6H11N3O2"
315,553.3377,7.09,6.23,"Metabolite","C26H52N1O9P1",0.49,"(2S)-2-amino-3-[hydroxy-[(2R)-2-hydroxy-3-icosanoyloxypropoxy]phosphoryl]oxypropanoic acid C26H52N1O9P1"
316,553.3377,3.07,5.66,"Artifact","C26H52N1O9P1",0.49,"[(2R)-3-[2-aminoethoxy(hydroxy)phosphoryl]oxy-2-hydroxypropyl] (Z)-icos-11-enoate C25H50N1O7P1 + C1H2O2 -> C26H52N1O9P1"
317,135.0545,7.62,6.32,"Metabolite","C5H5N5",-0.04,"adenine C5H5N5"
318,135.0545,5.01,6.2,"Metabolite","C5H5N5",-0.04,"adenine C5H5N5"
319,135.0545,14.96,5.83,"Metabolite","C5H5N5",-0.04,"adenine C5H5N5"
320,254.092,3.58,3.88,"Metabolite","C9H19O6P1",-0.3,"3-phosphonooxypropyl hexanoate C9H19O6P1"
321,273.0696,11.51,5.21,"Artifact","C14H13N2O2S1",0.64,"4-methyl-N-[(3E)-4-methyl-3-prop-2-enylidene-1H-imidazol-3-ium-2-ylidene]benzenesulfonamide C14H16N3O2S1 - H3N1 -> C14H13N2O2S1"
322,273.0696,8.08,4.65,"Artifact","C14H13N2O2S1",0.63,"3-phenyl-[1,3]thiazolo[3,2-a]pyrimidin-4-ium C12H9N2S1 + C2H4O2 -> C14H13N2O2S1"
323,273.0696,7.74,4.65,"Putative metabolite","C7H15N1O10",-0.02,"(2R,3R,4S,5R)-2-amino-3,5,6-trihydroxy-4-[(2S,3R,4S,5R,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyhexanal C12H23N1O10 - C5H8 -> C7H15N1O10"
324,273.0696,10.81,4.36,"Putative metabolite","C7H15N1O10",-0.02,"(2R,3R,4S,5R)-2-amino-3,5,6-trihydroxy-4-[(2S,3R,4S,5R,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyhexanal C12H23N1O10 - C5H8 -> C7H15N1O10"
325,273.0696,12.44,4.3,"Artifact","C14H13N2O2S1",0.64,"4-methyl-N-[(3E)-4-methyl-3-prop-2-enylidene-1H-imidazol-3-ium-2-ylidene]benzenesulfonamide C14H16N3O2S1 - H3N1 -> C14H13N2O2S1"
326,254.1518,2.7,6.24,"Metabolite","C14H22O4",0.04,"dicyclohexyl oxalate C14H22O4"
327,254.1518,4.17,5.81,"Metabolite","C14H22O4",0.04,"dicyclohexyl oxalate C14H22O4"
328,331.868,13.85,6.23,"Artifact","C2H6K2O10S2",-1.05,"KHSO4 H1K1O4S1 + H2O4S1 + C2H3K1O2 -> C2H6K2O10S2"
329,500.1143,13.88,6.29,"Artifact","C16H29K1O15",0.1,"Lactose C12H22O11 + C2H4O2 -> C14H26O13 + C2H3K1O2 -> C16H29K1O15"
330,500.1143,14.82,4.73,"Artifact","C16H29K1O15",0.1,"(2R,3R,4S,5S,6R)-2-[(2S,3S,4S,5R)-3,4-dihydroxy-2,5-bis(hydroxymethyl)oxolan-2-yl]oxy-6-(hydroxymethyl)oxane-3,4,5-triol C12H22O11 + C2H4O2 -> C14H26O13 + C2H3K1O2 -> C16H29K1O15"
331,567.5308,2.44,6.14,"Artifact","[13]C1C35H70O4",-0.06,"4-hexadecanoyloxybutyl hexadecanoate C36H70O4 + [13]C1C-1 -> [13]C1C35H70O4"
332,238.0912,13.66,6.28,"Artifact","C6H14N4O6",0.56,"(2S)-2-amino-5-(carbamoylamino)pentanoic acid C6H13N3O3 + H1N1O3 -> C6H14N4O6"
333,238.0912,14.11,6.06,"Unknown","Unknown",0.37,"Unknown"
334,240.209,2.5,6.27,"Metabolite","C15H28O2",-0.29,"(5-methyl-2-propan-2-ylcyclohexyl) 2-methylbutanoate C15H28O2"
335,198.047,14.2,6.01,"Metabolite","C16H6",-0.25,"hexadeca-2,4,6,8,10,12,14-heptayne C16H6"
336,273.0726,13.76,6.27,"Artifact","C8H16K1N3O5",0.37,"(2S)-2-amino-5-(carbamoylamino)pentanoic acid C6H13N3O3 + C2H3K1O2 -> C8H16K1N3O5"
337,819.3155,2.52,6.19,"Unknown","Unknown",0.07,"Unknown"
338,819.3155,3.42,4.39,"Unknown","Unknown",0.07,"Unknown"
339,242.0703,2.57,5.39,"Artifact","Ring_artifact_C15H30O2",0.36,"pentadecanoic acid C15H30O2 + Ring_artifact -> Ring_artifact_C15H30O2"
340,344.2927,2.43,6.2,"Artifact","C20H40O4",-0.12,"octadecanoic acid C18H36O2 + C2H4O2 -> C20H40O4"
341,344.2926,4.14,4.94,"Metabolite","C20H40O4",0.17,"1-hydroxyethyl 2-hydroxyoctadecanoate C20H40O4"
342,427.0295,14.01,6.24,"Metabolite","C10H15N5O10P2",-0.2,"dGDP C10H15N5O10P2"
343,214.1569,2.83,6.14,"Metabolite","C12H22O3",-0.02,"butyl 2-butoxycyclopropane-1-carboxylate C12H22O3"
344,144.0615,7.16,4.7,"Artifact","[13]C1C5H9N1O3",0.68,"3,5,5-trimethyl-1,3-oxazolidine-2,4-dione C6H9N1O3 + [13]C1C-1 -> [13]C1C5H9N1O3"
345,144.1693,3.72,4.07,"Unknown","Unknown",0.65,"Unknown"
346,116.0109,13.55,6.28,"Artifact","C4H4O4",0.5,"malate C4H6O5 - H2O1 -> C4H4O4"
347,115.9875,13.93,6.24,"Artifact","C2H5K1O3",0.65,"CH3OH C1H4O1 + C1H1K1O2"
348,238.0688,13.08,6.26,"Metabolite","C8H14O8",0.28,"4,5,6,7,8-pentahydroxy-2-oxooctanoic acid C8H14O8"
349,270.2194,4.21,5.88,"Metabolite","C16H30O3",0.35,"octanoyl octanoate C16H30O3"
350,890.5223,2.49,6.17,"Unknown","Unknown",0.06,"Unknown"
351,158.069,13.64,5.95,"Metabolite","C6H10N2O3",0.9,"2-(4-hydroxy-2-oxopyrrolidin-1-yl)acetamide C6H10N2O3"
352,919.5566,2.45,6.17,"Metabolite","C38H69N19O8",1.14,"(2S)-1-[(2S)-2-[[(2S)-2-[[(2S)-2-[[(2S)-2-[[(2S)-2,6-diaminohexanoyl]amino]-5-(diaminomethylideneamino)pentanoyl]amino]-5-(diaminomethylideneamino)pentanoyl]amino]-5-(diaminomethylideneamino)pentanoyl]amino]-3-(1H-imidazol-5-yl)propanoyl]-N-[(2S)-1-hydroxy-3-oxopropan-2-yl]pyrrolidine-2-carboxamide C38H69N19O8"
353,331.8583,13.85,6.12,"Artifact","H5K1O12S3",-0.84,"KHSO4 H1K1O4S1 + H2O4S1 + H2O4S1 -> H5K1O12S3"
354,206.0425,14.08,6.25,"Metabolite","C7H10O7",0.74,"2-hydroxybutane-1,2,3-tricarboxylic acid C7H10O7"
355,604.0108,13.92,6.22,"Artifact","C15H23K1N2O17P2",0.17,"UDP-D-glucose C15H24N2O17P2 + H-1K1 -> C15H23K1N2O17P2"
