"peak_id","medMz","medRt","log10_inten","class","formula","ppm_error","annotation"
197,494.1939,2.03,4.54,"Putative metabolite","C28H30O8",0.34,"Heteroartonin A C26H28O7 + C2H2O1 -> C28H30O8"
198,332.1989,2.03,5.59,"Metabolite","C20H28O4",-0.42,"Carnosic acid C20H28O4"
199,337.0705,2.03,5,"Artifact","[13]C1C15H16O6S1",-1.15,"3-hydroxy-2-(3-methoxyphenyl)-5-sulfino-3,4-dihydro-2H-1-benzopyran-7-olate C16H16O6S1 + [13]C1C-1 -> [13]C1C15H16O6S1"
200,215.0197,2.03,4.79,"Metabolite","C4H10N1O7P1",-0.99,"O-Phospho-4-hydroxy-L-threonine C4H10N1O7P1"
201,368.1912,2.03,4.83,"Unknown","Unknown",0.01,"Unknown"
202,378.0776,2.04,6.27,"Putative metabolite","C18H18O7S1",-0.73,"3-hydroxy-2-(3-methoxyphenyl)-5-sulfino-3,4-dihydro-2H-1-benzopyran-7-olate C16H16O6S1 + C2H2O1 -> C18H18O7S1"
203,318.1832,2.04,5.6,"Metabolite","C19H26O4",-0.29,"Ubiquinone-2 C19H26O4"
204,479.315,2.04,4.95,"Artifact","[13]C1C27H46O4S1",0.07,"Peak 178 C28H46O4S1 + [13]C1C-1 -> [13]C1C27H46O4S1"
205,333.2025,2.04,4.91,"Artifact","[13]C1C19H28O4",-1.16,"Carnosic acid C20H28O4 + [13]C1C-1 -> [13]C1C19H28O4"
206,438.9608,2.04,4.29,"Unknown","Unknown",0,"Unknown"
207,462.2807,2.04,4.38,"Putative metabolite","C27H42O4S1",-0.69,"MG(24:6(6Z,9Z,12Z,15Z,18Z,21Z)/0:0/0:0) C27H42O4 + S1 -> C27H42O4S1"
208,99.96314,2.04,4.56,"Artifact","MS2_fragment_C8F17H1O3S1",-0.38,"Perfluorooctanesulfonic acid C8F17H1O3S1 - Experiment_MS2_fragment -> MS2_fragment_C8F17H1O3S1"
209,218.0247,2.04,5.24,"Metabolite","C8H10O5S1",0.89,"Tyrosol 4-sulfate C8H10O5S1"
210,362.1733,2.04,4.84,"Metabolite","C20H26O6",-1,"Secoisolariciresinol C20H26O6"
211,469.3302,2.04,4.77,"Artifact","[13]C1C26H48O4S1",1.03,"Peak 193 C27H48O4S1 + [13]C1C-1 -> [13]C1C26H48O4S1"
212,351.0132,2.04,4.81,"Artifact","[13]C1C14H10O8S1",-0.59,"Apigenin 7-sulfate C15H10O8S1 + [13]C1C-1 -> [13]C1C14H10O8S1"
213,498.0126,2.04,4.54,"Unknown","Unknown",0.1,"Unknown"
214,506.3064,2.04,4.09,"Artifact","C29H46O5S1",0.39,"Peak 189 C30H46O7S1 - C1O2 -> C29H46O5S1"
215,368.693,2.05,4.52,"Unknown","Unknown",-0.07,"Unknown"
216,573.9938,2.05,4.62,"Putative metabolite","C11H21N4O15P3S1",-0.18,"Hypotaurine C2H7N1O2S1 + H1O3P1 -> C2H8N1O5P1S1 + C9H13N3O10P2 -> C11H21N4O15P3S1"
217,469.3206,2.05,4.66,"Artifact","[13]C3C24H46O4S1",2.44,"Cholesterol sulfate C27H46O4S1 + [13]C1C-1 -> [13]C1C26H46O4S1 + [13]C1C-1 -> [13]C2C25H46O4S1 + [13]C1C-1 -> [13]C3C24H46O4S1"
218,380.0833,2.05,4.37,"Putative metabolite","C9H21N2O12P1",-0.24,"2-O-(6-Phospho-alpha-mannosyl)-D-glycerate C9H17O12P1 + H1N1 -> C9H18N1O12P1 + H3N1 -> C9H21N2O12P1"
219,167.9993,2.05,4.96,"Putative metabolite","C6H4N2O2S1",0.29,"6-Methylmercaptopurine C6H6N4S1 + H-1N-1O1 -> C6H5N3O1S1 + H-1N-1O1 -> C6H4N2O2S1"
220,496.0165,2.05,5.54,"Artifact","C14H16N3O13P2",-1.34,"No edge connections."
221,379.081,2.05,5.52,"Artifact","[13]C1C17H18O7S1",-0.85,"Peak 202 C18H18O7S1 + [13]C1C-1 -> [13]C1C17H18O7S1"
222,319.1866,2.05,4.91,"Artifact","[13]C1C18H26O4",-0.43,"Ubiquinone-2 C19H26O4 + [13]C1C-1 -> [13]C1C18H26O4"
223,338.063,2.05,4.42,"Metabolite","C9H15N4O8P1",-0.74,"AICAR C9H15N4O8P1"
224,481.2939,2.05,4.25,"Putative metabolite","C28H39N3O4",0.33,"Tiropramide C28H41N3O3 + O1 -> C28H41N3O4 - H2 -> C28H39N3O4"
225,637.2851,2.05,4.03,"Unknown","Unknown",0.01,"Unknown"
226,216.0275,2.05,5.24,"Artifact","C8H8O7",-2.3,"3-5-Dihydroxybenzoic acid C7H6O4 + C1H2O3 -> C8H8O7"
227,333.1813,2.05,5.12,"Unknown","Unknown",-0.13,"Unknown"
228,480.291,2.05,4.92,"Artifact","C27H44O5S1",-0.11,"Peak 427 C27H46O6S1 - H2O1 -> C27H44O5S1"
229,380.0734,2.05,4.87,"Artifact","[34]S1C18H18O7",-0.74,"Peak 202 C18H18O7S1 + [34]S1S-1 -> [34]S1C18H18O7"
230,216.529,2.05,4.61,"Unknown","Unknown",0.09,"Unknown"
231,539.0656,2.05,4.45,"Artifact","[13]C1C18H22O16S1",1.13,"a-ketoglutarate C5H6O5 + C6H8O6 + Peak 79 -> C19H22O16S1 + [13]C1C-1 -> [13]C1C18H22O16S1"
232,203.0334,2.06,5.85,"Artifact","[13]C1C7H10O4S1",-0.32,"4-ethylphenylsulfate C8H10O4S1 + [13]C1C-1 -> [13]C1C7H10O4S1"
233,204.0093,2.06,5.3,"Metabolite","C7H8O5S1",-0.27,"O-methoxycatechol-O-sulphate C7H8O5S1"
234,538.0633,2.06,5.12,"Artifact","C19H22O16S1",-0.83,"a-ketoglutarate C5H6O5 + C6H8O6 + Peak 79 -> C19H22O16S1"
235,344.0328,2.06,4.9,"Artifact","C15H13Na1O6S1",0.74,"3-(3,7-dihydroxy-5-sulfino-3,4-dihydro-2H-1-benzopyran-2-yl)benzen-1-olate C15H14O6S1 + H-1Na1 -> C15H13Na1O6S1"
236,508.322,2.06,4.66,"Putative metabolite","C21H44N6O8",0.12,"Gentamicin C21H43N5O7 + H1N1 -> C21H44N6O7 + O1 -> C21H44N6O8"
237,321.0435,2.06,4.4,"Putative metabolite","C16F3H10N1O1S1",0.06,"lansoprazole sulfide C16F3H14N3O1S1 - H1N1 -> C16F3H13N2O1S1 - H3N1 -> C16F3H10N1O1S1"
238,177.0095,2.06,3.99,"Artifact","B1C4N5O3",-0.46,"Peak 36 C4H3N5O3 + B1H-3 -> B1C4N5O3"
239,201.5042,2.06,4.34,"Unknown","Unknown",0.2,"Unknown"
240,375.9952,2.06,4.65,"Putative metabolite","C12H13N2O6P1S2",0.17,"1-Methoxyspirobrassinin C12H12N2O2S2 + H1O3P1 -> C12H13N2O5P1S2 + O1 -> C12H13N2O6P1S2"
241,201.9393,2.06,4.48,"Artifact","Ring_artifact_C8H10O4S1",0.15,"4-ethylphenylsulfate C8H10O4S1 + Ring_artifact -> Ring_artifact_C8H10O4S1"
242,365.0292,2.06,4.17,"Artifact","[13]C1C15H12O8S1",-1.53,"[5-(7-hydroxy-4-oxo-4H-chromen-2-yl)-2-methoxyphenyl]oxidanesulfonic acid C16H12O8S1 + [13]C1C-1 -> [13]C1C15H12O8S1"
243,322.6632,2.06,4.37,"Unknown","Unknown",0.07,"Unknown"
244,497.3249,2.06,3.94,"Artifact","[13]C1C27H48O5S1",1.41,"Peak 180 C27H44O4S1 + [13]C1C-1 -> [13]C1C26H44O4S1 + C1H4O1 -> [13]C1C27H48O5S1"
245,364.0255,2.06,5.1,"Metabolite","C16H12O8S1",-0.58,"[5-(7-hydroxy-4-oxo-4H-chromen-2-yl)-2-methoxyphenyl]oxidanesulfonic acid C16H12O8S1"
246,333.6832,2.06,4.74,"Unknown","Unknown",0.03,"Unknown"
247,201.0177,2.06,4.14,"Artifact","Ring_artifact_C3H8N1O7P1",-0.01,"Carbamoyl phosphate C1H4N1O5P1 + C2H4O2 + Ring_artifact -> Ring_artifact_C3H8N1O7P1"
248,312.0325,2.06,4.13,"Unknown","Unknown",0.15,"Unknown"
249,251.1522,2.06,5.25,"Putative metabolite","C14H21N1O3",-0.22,"Ubiquinone-1 C14H18O4 + H3N1O-1 -> C14H21N1O3"
250,242.0943,2.06,5.19,"Artifact","MS2_fragment_C15H14O6S1",-0.26,"3-(3,7-dihydroxy-5-sulfino-3,4-dihydro-2H-1-benzopyran-2-yl)benzen-1-olate C15H14O6S1 - Experiment_MS2_fragment -> MS2_fragment_C15H14O6S1"
251,335.018,2.06,4.82,"Artifact","[13]C1C14H10O7S1",0.23,"[3-(7-hydroxy-4-oxo-4H-chromen-2-yl)phenyl]oxidanesulfonic acid C15H10O7S1 + [13]C1C-1 -> [13]C1C14H10O7S1"
252,202.03,2.07,6.94,"Metabolite","C8H10O4S1",-0.1,"4-ethylphenylsulfate C8H10O4S1"
253,334.0149,2.07,5.59,"Metabolite","C15H10O7S1",-0.53,"[3-(7-hydroxy-4-oxo-4H-chromen-2-yl)phenyl]oxidanesulfonic acid C15H10O7S1"
254,204.0258,2.07,5.56,"Artifact","[34]S1C8H10O4",-0.12,"4-ethylphenylsulfate C8H10O4S1 + [34]S1S-1 -> [34]S1C8H10O4"
255,203.0296,2.07,4.79,"Unknown","Unknown",-0.15,"Unknown"
256,368.0566,2.07,4.83,"Metabolite","C16H16O8S1",-0.03,"3'-O-Methyl-(-)-epicatechin-7-O-sulphate C16H16O8S1"
257,354.0577,2.07,4.74,"Artifact","[34]S1C16H16O7",-0.65,"3'-O-Methyl-(-)-epicatechin-5-O-sulphate C16H16O7S1 + [34]S1S-1 -> [34]S1C16H16O7"
258,324.0551,2.07,5.53,"Artifact","[18]O1C15H14O5S1",0.79,"3-(3,7-dihydroxy-5-sulfino-3,4-dihydro-2H-1-benzopyran-2-yl)benzen-1-olate C15H14O6S1 + [18]O1O-1 -> [18]O1C15H14O5S1"
259,195.0039,2.07,4.39,"Unknown","Unknown",0.02,"Unknown"
260,419.2215,2.07,4.45,"Artifact","[13]C1C23H34O4S1",-0.87,"Peak 300 C24H34O4S1 + [13]C1C-1 -> [13]C1C23H34O4S1"
261,320.036,2.07,4.43,"Metabolite","C15H12O6S1",-1.69,"{2-hydroxy-5-[(2E)-3-phenylprop-2-enoyl]phenyl}oxidanesulfonic acid C15H12O6S1"
262,252.1555,2.07,4.41,"Artifact","[13]C1C13H21N1O3",-0.01,"Peak 249 C14H21N1O3 + [13]C1C-1 -> [13]C1C13H21N1O3"
263,103.9309,2.07,4.34,"Unknown","Unknown",-0.38,"Unknown"
264,120.0557,2.07,4.19,"Unknown","Unknown",0,"Unknown"
265,325.0587,2.07,4.86,"Artifact","[13]C1[18]O1C14H14O5S1",0.03,"3-(3,7-dihydroxy-5-sulfino-3,4-dihydro-2H-1-benzopyran-2-yl)benzen-1-olate C15H14O6S1 + [18]O1O-1 -> [18]O1C15H14O5S1 + [13]C1C-1 -> [13]C1[18]O1C14H14O5S1"
266,352.0619,2.07,6.07,"Metabolite","C16H16O7S1",-0.64,"3'-O-Methyl-(-)-epicatechin-5-O-sulphate C16H16O7S1"
267,104.9283,2.07,4.97,"Unknown","Unknown",-0.1,"Unknown"
268,384.0518,2.07,4.73,"Artifact","C16H16O9S1",-0.77,"3-(3,7-dihydroxy-5-sulfino-3,4-dihydro-2H-1-benzopyran-2-yl)benzen-1-olate C15H14O6S1 + C1H2O3 -> C16H16O9S1"
269,416.2565,2.07,4.1,"Metabolite","C25H36O5",-0.54,"Colupox a C25H36O5"
270,326.6754,2.07,4.43,"Unknown","Unknown",-0.1,"Unknown"
271,321.4388,2.07,4.28,"Unknown","Unknown",0.08,"Unknown"
272,361.6855,2.07,4.3,"Unknown","Unknown",0,"Unknown"
273,497.0188,2.07,4.74,"Artifact","[13]C1C13H16N3O13P2",0.79,"No edge connections."
274,322.0513,2.07,7.67,"Metabolite","C15H14O6S1",-0.59,"3-(3,7-dihydroxy-5-sulfino-3,4-dihydro-2H-1-benzopyran-2-yl)benzen-1-olate C15H14O6S1"
275,323.0546,2.07,6.87,"Artifact","[13]C1C14H14O6S1",-0.42,"3-(3,7-dihydroxy-5-sulfino-3,4-dihydro-2H-1-benzopyran-2-yl)benzen-1-olate C15H14O6S1 + [13]C1C-1 -> [13]C1C14H14O6S1"
276,328.1984,2.07,5.31,"Unknown","Unknown",0.03,"Unknown"
277,483.3101,2.07,4.92,"Artifact","[13]C1C26H46O5S1",-0.31,"Peak 290 C27H46O5S1 + [13]C1C-1 -> [13]C1C26H46O5S1"
278,191.9979,2.07,4.7,"Artifact","[18]O1C6H6O4S1",-0.31,"Pyrocatechol sulfate C6H6O5S1 + [18]O1O-1 -> [18]O1C6H6O4S1"
279,108.9276,2.07,4.44,"Unknown","Unknown",0.31,"Unknown"
280,205.029,2.07,4.47,"Artifact","[13]C1[34]S1C7H10O4",0.64,"4-ethylphenylsulfate C8H10O4S1 + [13]C1C-1 -> [13]C1C7H10O4S1 + [34]S1S-1 -> [13]C1[34]S1C7H10O4"
281,111.0401,2.07,4.42,"Artifact","MS2_fragment_C7H6O4",-3.66,"3-5-Dihydroxybenzoic acid C7H6O4 - Experiment_MS2_fragment -> MS2_fragment_C7H6O4"
282,390.0109,2.07,4.24,"Artifact","C9H18O11S1Si2",-0.17,"Phenol sulphate C6H6O4S1 + C3H8O3Si1 -> C9H14O7S1Si1 + H4O4Si1 -> C9H18O11S1Si2"
283,200.0144,2.07,5.29,"Artifact","C8H8O4S1",-0.35,"(4-ethenyl-2-methoxyphenyl)oxidanesulfonic acid C9H10O5S1 - C1H2O1 -> C8H8O4S1"
284,325.0505,2.08,5.49,"Artifact","[13]C1[34]S1C14H14O6",-0.74,"3-(3,7-dihydroxy-5-sulfino-3,4-dihydro-2H-1-benzopyran-2-yl)benzen-1-olate C15H14O6S1 + [13]C1C-1 -> [13]C1C14H14O6S1 + [34]S1S-1 -> [13]C1[34]S1C14H14O6"
285,353.0654,2.08,5.27,"Artifact","[13]C1C15H16O7S1",-1.05,"3'-O-Methyl-(-)-epicatechin-5-O-sulphate C16H16O7S1 + [13]C1C-1 -> [13]C1C15H16O7S1"
286,106.9274,2.08,5.26,"Unknown","Unknown",0.4,"Unknown"
287,321.8671,2.08,5,"Artifact","Ring_artifact_C15H14O6S1",0.12,"3-(3,7-dihydroxy-5-sulfino-3,4-dihydro-2H-1-benzopyran-2-yl)benzen-1-olate C15H14O6S1 + Ring_artifact -> Ring_artifact_C15H14O6S1"
288,395.0757,2.08,4.5,"Artifact","[13]C1C17H18O8S1",-0.27,"[(7-hydroxy-5-methoxy-8-methyl-4-oxo-2-phenyl-3,4-dihydro-2H-1-benzopyran-6-yl)methoxy]sulfonic acid C18H18O8S1 + [13]C1C-1 -> [13]C1C17H18O8S1"
289,189.9111,2.08,4.22,"Artifact","Ring_artifact_C6H6O5S1",-0.16,"Pyrocatechol sulfate C6H6O5S1 + Ring_artifact -> Ring_artifact_C6H6O5S1"
290,482.3068,2.08,5.45,"Putative metabolite","C27H46O5S1",-0.42,"Cholesterol sulfate C27H46O4S1 + O1 -> C27H46O5S1"
291,510.3377,2.08,4.89,"Artifact","C29H50O5S1",0.38,"Peak 178 C28H46O4S1 + C1H4O1 -> C29H50O5S1"
292,323.2381,2.08,4.24,"Artifact","Ring_artifact_[13]C1C14H14O6S1",-0.06,"3-(3,7-dihydroxy-5-sulfino-3,4-dihydro-2H-1-benzopyran-2-yl)benzen-1-olate C15H14O6S1 + [13]C1C-1 -> [13]C1C14H14O6S1 + Ring_artifact -> Ring_artifact_[13]C1C14H14O6S1"
293,189.9936,2.08,6.72,"Metabolite","C6H6O5S1",-0.03,"Pyrocatechol sulfate C6H6O5S1"
294,324.0471,2.08,6.31,"Artifact","[34]S1C15H14O6",-0.6,"3-(3,7-dihydroxy-5-sulfino-3,4-dihydro-2H-1-benzopyran-2-yl)benzen-1-olate C15H14O6S1 + [34]S1S-1 -> [34]S1C15H14O6"
295,394.0726,2.08,5.24,"Metabolite","C18H18O8S1",-0.92,"[(7-hydroxy-5-methoxy-8-methyl-4-oxo-2-phenyl-3,4-dihydro-2H-1-benzopyran-6-yl)methoxy]sulfonic acid C18H18O8S1"
296,450.211,2.08,4.45,"Unknown","Unknown",0.03,"Unknown"
297,580.1104,2.08,4.61,"Putative metabolite","C17H25N8O11P1S1",-0.5,"Aspartyl-Cysteine C7H12N2O5S1 + H1N1 -> C7H13N3O5S1 + C10H12N5O6P1 -> C17H25N8O11P1S1"
298,322.2334,2.08,5.04,"Artifact","Ring_artifact_C15H14O6S1",0.13,"3-(3,7-dihydroxy-5-sulfino-3,4-dihydro-2H-1-benzopyran-2-yl)benzen-1-olate C15H14O6S1 + Ring_artifact -> Ring_artifact_C15H14O6S1"
299,190.0759,2.08,4.12,"Artifact","Ring_artifact_C6H6O5S1",-0.19,"Pyrocatechol sulfate C6H6O5S1 + Ring_artifact -> Ring_artifact_C6H6O5S1"
300,418.218,2.08,5,"Putative metabolite","C24H34O4S1",-0.53,"Spironolactone C24H32O4S1 + H2 -> C24H34O4S1"
301,190.997,2.09,5.5,"Artifact","[13]C1C5H6O5S1",-0.27,"Pyrocatechol sulfate C6H6O5S1 + [13]C1C-1 -> [13]C1C5H6O5S1"
302,204.0343,2.09,4.77,"Artifact","[18]O1C8H10O3S1",-0.37,"4-ethylphenylsulfate C8H10O4S1 + [18]O1O-1 -> [18]O1C8H10O3S1"
303,80.96238,2.09,4.35,"Unknown","Unknown",-0.03,"Unknown"
304,243.0976,2.09,4.17,"Artifact","MS2_fragment_C15H14O6S1",-0.53,"3-(3,7-dihydroxy-5-sulfino-3,4-dihydro-2H-1-benzopyran-2-yl)benzen-1-olate C15H14O6S1 - Experiment_MS2_fragment -> MS2_fragment_C15H14O6S1"
305,191.9894,2.09,5.34,"Artifact","[34]S1C6H6O5",-0.05,"Pyrocatechol sulfate C6H6O5S1 + [34]S1S-1 -> [34]S1C6H6O5"
306,122.0732,2.09,5.11,"Metabolite","C8H10O1",-0.29,"4-Ethylphenol C8H10O1"
307,494.2704,2.09,4.57,"Putative metabolite","C27H42O6S1",-0.38,"Lucidenic acid M C27H42O6 + S1 -> C27H42O6S1"
308,347.9642,2.09,4.62,"Putative metabolite","C11Cl1H9N2O5S2",-0.17,"Furosemide C12Cl1H11N2O5S1 + S1 -> C12Cl1H11N2O5S2 - C1H2 -> C11Cl1H9N2O5S2"
309,190.993,2.09,4.55,"Unknown","Unknown",0.21,"Unknown"
310,301.1597,2.09,4.49,"Unknown","Unknown",0.04,"Unknown"
311,204.0366,2.09,4.36,"Artifact","[13]C2C6H10O4S1",0.44,"4-ethylphenylsulfate C8H10O4S1 + [13]C1C-1 -> [13]C1C7H10O4S1 + [13]C1C-1 -> [13]C2C6H10O4S1"
312,175.0019,2.09,5.86,"Artifact","[13]C1C5H6O4S1",0.77,"Phenol sulphate C6H6O4S1 + [13]C1C-1 -> [13]C1C5H6O4S1"
313,250.1569,2.09,4.79,"Metabolite","C15H22O3",-0.02,"Gemfibrozil C15H22O3"
314,80.96318,2.09,4.62,"Unknown","Unknown",-0.02,"Unknown"
315,388.19,2.09,4.54,"Putative metabolite","C23H24N4O2",-0.19,"Valsartan C24H29N5O3 - H3N1 -> C24H26N4O3 - C1H2O1 -> C23H24N4O2"
316,392.2601,2.09,4.54,"Unknown","Unknown",-0.12,"Unknown"
317,176.9978,2.09,4.34,"Artifact","[13]C1[34]S1C5H6O4",0.17,"Phenol sulphate C6H6O4S1 + [13]C1C-1 -> [13]C1C5H6O4S1 + [34]S1S-1 -> [13]C1[34]S1C5H6O4"
318,269.0722,2.09,4.07,"Putative metabolite","C12H15N1O4S1",-0.08,"Salsoline-1-carboxylate C12H15N1O4 + S1 -> C12H15N1O4S1"
319,156.0307,2.09,4.53,"Artifact","[18]O1C7H6O3",0.99,"3-5-Dihydroxybenzoic acid C7H6O4 + [18]O1O-1 -> [18]O1C7H6O3"
320,110.0367,2.1,5.59,"Artifact","MS2_fragment_C7H6O4",-1.08,"3-5-Dihydroxybenzoic acid C7H6O4 - Experiment_MS2_fragment -> MS2_fragment_C7H6O4"
321,589.4743,2.1,5.36,"Unknown","Unknown",-0.07,"Unknown"
322,496.3216,2.1,4.7,"Artifact","C28H48O5S1",1.3,"Peak 180 C27H44O4S1 + C1H4O1 -> C28H48O5S1"
323,752.536,2.1,4.59,"Metabolite","C43H77O8P1",-0.52,"PA(18:0/22:4(7Z,10Z,13Z,16Z)) C43H77O8P1"
324,603.4897,2.1,4.43,"Unknown","Unknown",0,"Unknown"
325,102.9301,2.1,4.47,"Unknown","Unknown",0.28,"Unknown"
326,339.1955,2.1,4.37,"Unknown","Unknown",0.02,"Unknown"
327,184.0184,2.1,4.7,"Unknown","Unknown",-0.08,"Unknown"
328,236.1049,2.1,4.11,"Metabolite","C13H16O4",-0.17,"Ethyl vanillin isobutyrate C13H16O4"
329,136.0161,2.1,5.01,"Artifact","C7H4O3",-0.41,"3-5-Dihydroxybenzoic acid C7H6O4 - H2O1 -> C7H4O3"
330,590.4777,2.1,4.84,"Unknown","Unknown",-0.04,"Unknown"
331,174.0708,2.1,4.66,"Artifact","Ring_artifact_C6H6O4S1",-0.01,"Phenol sulphate C6H6O4S1 + Ring_artifact -> Ring_artifact_C6H6O4S1"
332,388.2253,2.1,4.46,"Metabolite","C23H32O5",-0.84,"3-keto-Digoxigenin C23H32O5"
333,188.0143,2.11,4.9,"Metabolite","C7H8O4S1",0.16,"p-Cresol sulfate C7H8O4S1"
334,364.0985,2.11,4.87,"Putative metabolite","C11H20N6O4S2",0.62,"2-(S-Glutathionyl)acetyl glutathione C22H34N6O13S2 - C11H17N1O8 -> C11H17N5O5S2 + H3N1O-1 -> C11H20N6O4S2"
335,364.2285,2.11,4.78,"Putative metabolite","C18H36O5S1",-0.43,"2-Hydroxyethanesulfonate C2H6O4S1 + C16H30O1 -> C18H36O5S1"
336,95.04524,2.11,4.6,"Artifact","MS2_fragment_C6H6O4S1",-1.76,"Phenol sulphate C6H6O4S1 - Experiment_MS2_fragment -> MS2_fragment_C6H6O4S1"
337,250.1205,2.11,4.17,"Metabolite","C14H18O4",0.04,"Ubiquinone-1 C14H18O4"
338,749.5075,2.11,4.96,"Artifact","[13]C1C42H73O8P1",0.21,"PA(18:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z)) C43H73O8P1 + [13]C1C-1 -> [13]C1C42H73O8P1"
339,577.4649,2.11,4.47,"Unknown","Unknown",-0.07,"Unknown"
340,363.2128,2.11,4.47,"Unknown","Unknown",0.03,"Unknown"
341,322.871,2.11,4.22,"Artifact","Ring_artifact_[13]C1C14H14O6S1",0.05,"3-(3,7-dihydroxy-5-sulfino-3,4-dihydro-2H-1-benzopyran-2-yl)benzen-1-olate C15H14O6S1 + [13]C1C-1 -> [13]C1C14H14O6S1 + Ring_artifact -> Ring_artifact_[13]C1C14H14O6S1"
342,153.9664,2.11,4.2,"Artifact","Ring_artifact_C7H6O4",-0.21,"3-5-Dihydroxybenzoic acid C7H6O4 + Ring_artifact -> Ring_artifact_C7H6O4"
343,173.9986,2.11,7.05,"Metabolite","C6H6O4S1",0.46,"Phenol sulphate C6H6O4S1"
344,154.0265,2.11,6.65,"Metabolite","C7H6O4",0.71,"3-5-Dihydroxybenzoic acid C7H6O4"
345,94.04186,2.11,5.81,"Artifact","MS2_fragment_C6H6O4S1",-1.13,"Phenol sulphate C6H6O4S1 - Experiment_MS2_fragment -> MS2_fragment_C6H6O4S1"
346,575.4585,2.11,5.69,"Unknown","Unknown",0.02,"Unknown"
347,748.5043,2.11,5.26,"Metabolite","C43H73O8P1",0.01,"PA(18:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z)) C43H73O8P1"
348,300.1672,2.11,4.69,"Unknown","Unknown",-0.14,"Unknown"
349,512.3535,2.11,4.62,"Artifact","C29H52O5S1",0.09,"Peak 187 C28H48O4S1 + C1H4O1 -> C29H52O5S1"
350,496.286,2.11,4.46,"Putative metabolite","C27H44O6S1",-0.28,"Lucidenic acid M C27H42O6 + H2S1 -> C27H44O6S1"
351,175.9943,2.11,5.67,"Artifact","[34]S1C6H6O4",1,"Phenol sulphate C6H6O4S1 + [34]S1S-1 -> [34]S1C6H6O4"
352,173.9261,2.11,4.64,"Artifact","Ring_artifact_C6H6O4S1",0,"Phenol sulphate C6H6O4S1 + Ring_artifact -> Ring_artifact_C6H6O4S1"
353,576.4619,2.11,5.22,"Unknown","Unknown",-0.06,"Unknown"
354,352.0983,2.11,5.08,"Putative metabolite","C17H20O6S1",-0.68,"{3-[2-(3-hydroxy-5-methoxyphenyl)ethyl]phenyl}oxidanesulfonic acid C15H16O6S1 + C2H4 -> C17H20O6S1"
355,284.1447,2.11,4.91,"Putative metabolite","C15H24O3S1",-0.3,"Gemfibrozil C15H22O3 + H2S1 -> C15H24O3S1"
356,253.0807,2.11,4.57,"Metabolite","C9H11N5O4",1.6,"L-Threoneopterin C9H11N5O4"
357,353.1014,2.11,4.25,"Artifact","[13]C1C16H20O6S1",0.04,"Peak 354 C17H20O6S1 + [13]C1C-1 -> [13]C1C16H20O6S1"
358,587.4585,2.11,4.33,"Unknown","Unknown",0.02,"Unknown"
359,176.0028,2.12,4.93,"Artifact","[18]O1C6H6O3S1",0.71,"Phenol sulphate C6H6O4S1 + [18]O1O-1 -> [18]O1C6H6O3S1"
360,174.998,2.12,4.96,"Unknown","Unknown",0,"Unknown"
361,498.3379,2.12,4.69,"Putative metabolite","C28H50O5S1",-0.01,"Trihydroxycoprostanoic acid C28H48O5 + H2S1 -> C28H50O5S1"
362,205.9884,2.12,4.63,"Artifact","C6H6O6S1",0.53,"Apigenin 7-sulfate C15H10O8S1 - Library_MS2_fragment -> C6H6O6S1"
363,378.1681,2.12,4.65,"Metabolite","C20H26O7",-0.65,"Carinol C20H26O7"
364,725.5078,2.12,4.8,"Artifact","[13]C1C40H73O8P1",-0.19,"PA(16:0/22:4(7Z,10Z,13Z,16Z)) C41H73O8P1 + [13]C1C-1 -> [13]C1C40H73O8P1"
365,702.5209,2.12,4.51,"Metabolite","C39H75O8P1",-1.34,"PA(14:0/22:1(13Z)) C39H75O8P1"
366,352.0253,2.12,4.59,"Metabolite","C15H12O8S1",-0.03,"(5,7-dihydroxy-4-oxo-2-phenyl-3,4-dihydro-2H-1-benzopyran-3-yl)oxidanesulfonic acid C15H12O8S1"
367,577.4539,2.12,4.05,"Unknown","Unknown",-0.05,"Unknown"
368,316.0979,2.12,4.31,"Artifact","C13H20O7Si1",-0.22,"2,2,4,4,-Tetramethyl-6-(1-oxopropyl)-1,3,5-cyclohexanetrione C13H18O4 + H2O3Si1 -> C13H20O7Si1"
369,154.0866,2.12,4.16,"Artifact","Ring_artifact_C7H6O4",0.15,"3-5-Dihydroxybenzoic acid C7H6O4 + Ring_artifact -> Ring_artifact_C7H6O4"
370,374.2094,2.12,4.66,"Metabolite","C22H30O5",-0.2,"11beta,20-Dihydroxy-3-oxopregn-4-en-21-oic acid C22H30O5"
371,724.5048,2.12,5.17,"Metabolite","C41H73O8P1",-0.68,"PA(16:0/22:4(7Z,10Z,13Z,16Z)) C41H73O8P1"
372,349.1972,2.12,5.11,"Artifact","[13]C1C19H28O5",-0.49,"Gibberellin A110 C20H28O5 + [13]C1C-1 -> [13]C1C19H28O5"
373,726.5209,2.12,4.75,"Metabolite","C41H75O8P1",-1.3,"PA(16:1(9Z)/22:2(13Z,16Z)) C41H75O8P1"
374,311.1638,2.12,4.47,"Unknown","Unknown",0.1,"Unknown"
375,727.5236,2.12,4.49,"Artifact","[13]C1C40H75O8P1",-0.4,"PA(16:1(9Z)/22:2(13Z,16Z)) C41H75O8P1 + [13]C1C-1 -> [13]C1C40H75O8P1"
