peak_id,id,medMz,medRt,log10_inten,class,formula,ppm_error,score_known_rt,score_MS2,level,accession,annotation
160,209,90.06709645233057,1.57,5.78,Unknown,Unknown,0,,,,,Unknown
161,210,257.1847764523306,1.57,6.8,Artifact,C14H25.3333333333333N0.666666666666667O2.66666666666667S0.333333333333333,-0.39,0,,,,No edge connections.
162,211,263.6840764523306,1.57,6.26,Artifact,MS2_fragment_C24H41N1O5,-1.14,0,,,HMDB0241825,HMDB0241825 9-(3-Methyl-5-propylfuran-2-yl)nonanoylcarnitine C24H41N1O5 - Experiment_MS2_fragment -> MS2_fragment_C24H41N1O5
163,212,386.2765764523306,1.57,6.23,Artifact,[18]O0.5C18H36N6O0.5S1,0,0,,,,No edge connections.
164,213,389.5880764523306,1.57,6.34,Unknown,Unknown,0,,,,,Unknown
165,214,392.2542764523306,1.57,6,Putative metabolite,C21H33N3O4,0.26,0,,4,,HMDB0260356 6-[Ethyl-(3-isobutoxy-4-isopropylphenyl)amino]nicotinic acid C21H28N2O3 + H2O1 -> C21H30N2O4 + H3N1 -> C21H33N3O4
166,215,434.77977645233057,1.57,7.3,Artifact,C23H39.5N0.5Na1O5.5,-0.23,0,,,,No edge connections.
167,216,690.5425764523305,1.57,6.45,Metabolite,C38H76N1O7P1,0.87,,,3,HMDB0007895,HMDB0007895 PC(14:0/P-16:0) C38H76N1O7P1
168,217,704.5575764523305,1.57,6.26,Metabolite,C39H78N1O7P1,1.85,,,3,HMDB0007961,HMDB0007961 PC(15:0/P-16:0) C39H78N1O7P1
169,218,706.5735764523305,1.57,6.26,Artifact,C39H80N1O7P1,1.28,0,,,,Peak 308 C40H80N1O9P1 - C1O2 -> C39H80N1O7P1
170,219,717.5620764523305,1.57,6.43,Artifact,[13]C1C39H78N1O7P1,0.14,0,,,,HMDB0007897 PC(14:0/P-18:1(11Z)) C40H78N1O7P1 + [13]C1C-1 -> [13]C1C39H78N1O7P1
171,220,720.5538764523305,1.57,6.98,Metabolite,C39H78N1O8P1,-0.14,,0,3,HMDB0010566,HMDB0010566 PE-NMe2(16:0/16:0) C39H78N1O8P1
172,221,721.5567764523305,1.57,6.61,Artifact,[13]C1C38H78N1O8P1,0.56,0,,,,HMDB0010566 PE-NMe2(16:0/16:0) C39H78N1O8P1 + [13]C1C-1 -> [13]C1C38H78N1O8P1
173,222,725.5304764523305,1.57,6.08,Artifact,[13]C1C40H74N1O7P1,0.55,0,,,,"HMDB0011352 PE(P-16:0/20:4(5Z,8Z,11Z,14Z)) C41H74N1O7P1 + [13]C1C-1 -> [13]C1C40H74N1O7P1"
174,223,735.5609764523306,1.57,6.54,Artifact,[13]C3C37H78N1O8P1,3.95,0,,,,HMDB0007969 PC(16:0/16:1(9Z)) C40H78N1O8P1 + [13]C1C-1 -> [13]C1C39H78N1O8P1 + [13]C1C-1 -> [13]C2C38H78N1O8P1 + [13]C1C-1 -> [13]C3C37H78N1O8P1
175,225,738.5060764523305,1.57,6.08,Artifact,C39H73N1Na1O8P1,-2.31,0,,,,"HMDB0008928 PE(16:0/18:2(9Z,12Z)) C39H74N1O8P1 + H-1Na1 -> C39H73N1Na1O8P1"
176,226,742.5737764523305,1.57,6.59,Metabolite,C42H80N1O7P1,0.94,,,3,HMDB0008029,HMDB0008029 PC(16:1(9Z)/P-18:1(11Z)) C42H80N1O7P1
177,227,744.5894764523305,1.57,7.2,Metabolite,C42H82N1O7P1,0.94,,,3,HMDB0007996,HMDB0007996 PC(16:0/P-18:1(11Z)) C42H82N1O7P1
178,228,746.5688764523305,1.57,7.59,Metabolite,C41H80N1O8P1,0.8,,,3,HMDB0008993,HMDB0008993 PE(18:0/18:1(9Z)) C41H80N1O8P1
179,229,746.6054764523305,1.57,7.23,Metabolite,C42H84N1O7P1,0.4,,,3,HMDB0013426,HMDB0013426 PC(O-18:1(9Z)/16:0) C42H84N1O7P1
180,230,747.6085764523306,1.57,6.87,Artifact,[13]C1C41H84N1O7P1,0.8,0,,,,HMDB0013426 PC(O-18:1(9Z)/16:0) C42H84N1O7P1 + [13]C1C-1 -> [13]C1C41H84N1O7P1
181,231,748.5270764523306,1.57,6.4,Metabolite,C43H74N1O7P1,0.67,,,3,HMDB0005780,"HMDB0005780 PE(P-16:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z)) C43H74N1O7P1"
182,232,748.5737764523305,1.57,6.53,Artifact,[13]C2C39H80N1O8P1,3.21,0,,,,HMDB0008993 PE(18:0/18:1(9Z)) C41H80N1O8P1 + [13]C1C-1 -> [13]C1C40H80N1O8P1 + [13]C1C-1 -> [13]C2C39H80N1O8P1
183,233,757.5565764523305,1.57,6.95,Artifact,[13]C1C41H78N1O8P1,0.79,0,,,,"HMDB0008394 PC(20:3(8Z,11Z,14Z)/14:0) C42H78N1O8P1 + [13]C1C-1 -> [13]C1C41H78N1O8P1"
184,234,758.6052764523305,1.57,6.18,Metabolite,C43H84N1O7P1,0.66,,,3,HMDB0009248,HMDB0009248 PE(20:0/P-18:1(11Z)) C43H84N1O7P1
185,235,760.5845764523306,1.57,8.23,Metabolite,C42H82N1O8P1,0.66,,,3,HMDB0007972,HMDB0007972 PC(16:0/18:1(9Z)) C42H82N1O8P1
186,236,761.5877764523306,1.57,7.91,Artifact,[13]C1C41H82N1O8P1,0.92,0,,,,HMDB0007972 PC(16:0/18:1(9Z)) C42H82N1O8P1 + [13]C1C-1 -> [13]C1C41H82N1O8P1
187,237,762.5907764523305,1.57,7.34,Artifact,[13]C2C40H82N1O8P1,1.31,0,,,,HMDB0007972 PC(16:0/18:1(9Z)) C42H82N1O8P1 + [13]C1C-1 -> [13]C1C41H82N1O8P1 + [13]C1C-1 -> [13]C2C40H82N1O8P1
188,238,764.5578764523306,1.57,6.04,Artifact,C42H79N1Na1O7P1,-1.83,0,,,,HMDB0008029 PC(16:1(9Z)/P-18:1(11Z)) C42H80N1O7P1 + H-1Na1 -> C42H79N1Na1O7P1
189,239,766.5736764523306,1.57,6.75,Metabolite,C44H80N1O7P1,1.04,,,3,HMDB0008194,"HMDB0008194 PC(18:3(6Z,9Z,12Z)/P-18:1(11Z)) C44H80N1O7P1"
190,240,768.5894764523305,1.57,7.08,Metabolite,C44H82N1O7P1,0.91,,,3,HMDB0008161,"HMDB0008161 PC(18:2(9Z,12Z)/P-18:1(11Z)) C44H82N1O7P1"
191,241,769.5927764523306,1.57,6.79,Artifact,[13]C1C43H82N1O7P1,0.91,0,,,,"HMDB0008161 PC(18:2(9Z,12Z)/P-18:1(11Z)) C44H82N1O7P1 + [13]C1C-1 -> [13]C1C43H82N1O7P1"
192,242,770.5432764523305,1.57,6.85,Artifact,[13]C2C37H78N1O11P1,2.6,0,,,,HMDB0010567 PE-NMe(16:0/16:0) C38H76N1O8P1 + C1H2O3 -> C39H78N1O11P1 + [13]C1C-1 -> [13]C1C38H78N1O11P1 + [13]C1C-1 -> [13]C2C37H78N1O11P1
193,243,770.6058764523306,1.57,6.85,Metabolite,C44H84N1O7P1,-0.13,,,3,HMDB0008095,HMDB0008095 PC(18:1(11Z)/P-18:1(11Z)) C44H84N1O7P1
194,244,772.5843764523305,1.57,7.2,Metabolite,C43H82N1O8P1,0.91,,,3,HMDB0009225,"HMDB0009225 PE(20:0/18:2(9Z,12Z)) C43H82N1O8P1"
195,245,774.6011764523305,1.57,6.77,Metabolite,C43H84N1O8P1,-0.52,,,3,HMDB0256160,HMDB0256160 PC(18:1(9Z)/17:0) C43H84N1O8P1
196,246,779.5404764523305,1.57,6.2,Artifact,[13]C1C43H76N1O8P1,1.28,0,,,,"HMDB0008206 PC(18:3(9Z,12Z,15Z)/18:3(9Z,12Z,15Z)) C44H76N1O8P1 + [13]C1C-1 -> [13]C1C43H76N1O8P1"
197,247,780.5526764523305,1.57,7.2,Metabolite,C44H78N1O8P1,1.41,,,3,HMDB0008495,"HMDB0008495 PC(20:5(5Z,8Z,11Z,14Z,17Z)/16:0) C44H78N1O8P1"
198,248,782.5685764523305,1.57,7.53,Artifact,C42H81N1Na1O8P1,-2.05,0,,,,HMDB0007972 PC(16:0/18:1(9Z)) C42H82N1O8P1 + H-1Na1 -> C42H81N1Na1O8P1
199,249,783.5718764523306,1.57,7.23,Artifact,[13]C1C41H81N1Na1O8P1,-1.92,0,,,,HMDB0007972 PC(16:0/18:1(9Z)) C42H82N1O8P1 + [13]C1C-1 -> [13]C1C41H82N1O8P1 + H-1Na1 -> [13]C1C41H81N1Na1O8P1
200,250,784.5846764523305,1.57,7.62,Metabolite,C44H82N1O8P1,0.51,,,3,HMDB0007921,"HMDB0007921 PC(14:1(9Z)/22:2(13Z,16Z)) C44H82N1O8P1"
201,251,786.6000764523305,1.57,7.9,Metabolite,C44H84N1O8P1,0.89,,,3,HMDB0000593,HMDB0000593 PC(18:1(9Z)/18:1(9Z)) C44H84N1O8P1
202,252,787.6033764523305,1.57,7.63,Artifact,[13]C1C43H84N1O8P1,0.89,0,,,,HMDB0000593 PC(18:1(9Z)/18:1(9Z)) C44H84N1O8P1 + [13]C1C-1 -> [13]C1C43H84N1O8P1
203,253,789.6209764523305,1.57,6.15,Putative metabolite,C42H85N4O7P1,2.41,0,,4,,"HMDB0290531 SM(d18:1/18:1(12Z)-2OH(9,10)) C41H81N2O8P1 + O1 -> C41H81N2O9P1 + H1N1 -> C41H82N3O9P1 + C2H2O1 -> C43H84N3O10P1 - C1O2 -> C42H84N3O8P1 - H-1N-1O1 -> C42H85N4O7P1"
204,254,790.5372764523305,1.57,6.2,Artifact,C40H81K1N1O9P1,-1.77,0,,,,Peak 169 C39H80N1O7P1 + C1H1K1O2 -> C40H81K1N1O9P1
205,255,792.5530764523305,1.57,6.2,Artifact,C43H79N1Na1O8P1,-2.15,0,,,,"HMDB0009354 PE(20:3(8Z,11Z,14Z)/18:0) C43H80N1O8P1 + H-1Na1 -> C43H79N1Na1O8P1"
206,256,793.5926764523306,1.57,6.62,Artifact,[13]C1C45H82N1O7P1,1.01,0,,,,"HMDB0008457 PC(20:4(5Z,8Z,11Z,14Z)/P-18:1(11Z)) C46H82N1O7P1 + [13]C1C-1 -> [13]C1C45H82N1O7P1"
207,257,794.5686764523306,1.57,6.43,Artifact,C43H81N1Na1O8P1,-2.14,0,,,,"HMDB0009225 PE(20:0/18:2(9Z,12Z)) C43H82N1O8P1 + H-1Na1 -> C43H81N1Na1O8P1"
208,258,796.5844764523305,1.57,6.28,Artifact,C43H83N1Na1O8P1,-2.26,0,,,,HMDB0256160 PC(18:1(9Z)/17:0) C43H84N1O8P1 + H-1Na1 -> C43H83N1Na1O8P1
209,259,798.6001764523305,1.57,6.04,Metabolite,C45H84N1O8P1,0.75,,,3,HMDB0256164,"HMDB0256164 PC(18:3(9Z,12Z,15Z)/19:0) C45H84N1O8P1"
210,260,805.5559764523306,1.57,6.34,Artifact,[13]C1C41H80N1Na2O8P1,-4.6,0,,,,HMDB0007972 PC(16:0/18:1(9Z)) C42H82N1O8P1 + H-2Na2 -> C42H80N1Na2O8P1 + [13]C1C-1 -> [13]C1C41H80N1Na2O8P1
211,261,806.5685764523305,1.57,7.32,Artifact,C44H81N1Na1O8P1,-1.99,0,,,,"HMDB0008194 PC(18:3(6Z,9Z,12Z)/P-18:1(11Z)) C44H80N1O7P1 + H1Na1O1 -> C44H81N1Na1O8P1"
212,262,807.5718764523306,1.57,7.08,Artifact,[13]C1C43H81N1Na1O8P1,-1.86,0,,,,"HMDB0007921 PC(14:1(9Z)/22:2(13Z,16Z)) C44H82N1O8P1 + [13]C1C-1 -> [13]C1C43H82N1O8P1 + H-1Na1 -> [13]C1C43H81N1Na1O8P1"
213,263,808.5844764523305,1.57,7.46,Artifact,C44H83N1Na1O8P1,-2.23,0,,,,"HMDB0008161 PC(18:2(9Z,12Z)/P-18:1(11Z)) C44H82N1O7P1 + H1Na1O1 -> C44H83N1Na1O8P1"
214,264,809.5876764523306,1.57,7.18,Artifact,[13]C1C45H82N1O8P1,0.99,0,,,,"HMDB0008402 PC(20:3(8Z,11Z,14Z)/18:2(9Z,12Z)) C46H82N1O8P1 + [13]C1C-1 -> [13]C1C45H82N1O8P1"
215,265,811.6036764523305,1.57,6.87,Artifact,[13]C1C45H84N1O8P1,0.49,0,,,,"HMDB0008048 PC(18:0/20:4(5Z,8Z,11Z,14Z)) C46H84N1O8P1 + [13]C1C-1 -> [13]C1C45H84N1O8P1"
216,267,818.6049764523306,1.57,6.46,Artifact,C46H85N1Na1O7P1,-1.96,0,,,,"HMDB0008359 PC(20:2(11Z,14Z)/P-18:1(11Z)) C46H86N1O7P1 + H-1Na1 -> C46H85N1Na1O7P1"
217,268,819.6083764523305,1.57,6.2,Artifact,[13]C1C47H84N1O7P1,0.98,0,,,,"HMDB0008687 PC(22:5(4Z,7Z,10Z,13Z,16Z)/P-18:1(11Z)) C48H84N1O7P1 + [13]C1C-1 -> [13]C1C47H84N1O7P1"
218,269,820.5842764523305,1.57,6.08,Artifact,C45H83N1Na1O8P1,-1.95,0,,,,"HMDB0256164 PC(18:3(9Z,12Z,15Z)/19:0) C45H84N1O8P1 + H-1Na1 -> C45H83N1Na1O8P1"
219,270,830.5681764523305,1.57,6.51,Artifact,C43H85K1N1O9P1,-1.21,0,,,,HMDB0013426 PC(O-18:1(9Z)/16:0) C42H84N1O7P1 + C1H1K1O2 -> C43H85K1N1O9P1
220,271,836.6166764523306,1.57,6.41,Artifact,C46H87N1Na1O8P1,-3.23,0,,,,"HMDB0008359 PC(20:2(11Z,14Z)/P-18:1(11Z)) C46H86N1O7P1 + H1Na1O1 -> C46H87N1Na1O8P1"
221,272,78.28069645233057,1.6,6.32,Unknown,Unknown,0,,,,,Unknown
222,273,78.50459645233057,1.6,6.11,Artifact,MS2_fragment_C38H76N1O8P1,-2.19,0,,,HMDB0007869,HMDB0010567 PE-NMe(16:0/16:0) C38H76N1O8P1 - Experiment_MS2_fragment -> MS2_fragment_C38H76N1O8P1
223,274,79.83799645233057,1.6,6.04,Unknown,Unknown,0,,,,,Unknown
224,275,79.84199645233058,1.6,6.08,Unknown,Unknown,0,,,,,Unknown
225,276,81.17129645233057,1.6,6.34,Unknown,Unknown,0,,,,,Unknown
226,277,81.28279645233057,1.6,5.96,Unknown,Unknown,0,,,,,Unknown
227,278,81.39519645233057,1.6,7.08,Unknown,Unknown,0,,,,,Unknown
228,279,81.50669645233057,1.6,6.68,Unknown,Unknown,0,,,,,Unknown
229,280,81.61819645233057,1.6,5.96,Unknown,Unknown,0,,,,,Unknown
230,281,82.95259645233057,1.6,6.28,Unknown,Unknown,0,,,,,Unknown
231,283,84.06189645233057,1.6,5.93,Unknown,Unknown,0,,,,,Unknown
232,284,84.39739645233057,1.6,6.53,Artifact,C4.77777777777778H8.22222222222223O0.888888888888889S0.111111111111111,-0.84,0,,,,No edge connections.
233,285,84.73279645233058,1.6,5.96,Artifact,C4.66666666666667H8.44444444444444N0.111111111111111O0.888888888888889P0.111111111111111,1.55,0,,,HMDB0007883,No edge connections.
234,286,85.84319645233057,1.6,5.82,Unknown,Unknown,0,,,,,Unknown
235,287,87.17649645233057,1.6,6.3,Unknown,Unknown,0,,,,,Unknown
236,288,417.21817645233057,1.6,6.46,Artifact,[13]C2C22H30O6,0,0,,,,HMDB0014838 Eplerenone C24H30O6 + [13]C1C-1 -> [13]C1C23H30O6 + [13]C1C-1 -> [13]C2C22H30O6
237,289,678.5061764523306,1.6,7.2,Metabolite,C36H72N1O8P1,1.03,,,3,HMDB0244821,"HMDB0244821 Dimyristoylphosphatidylcholine, DL- C36H72N1O8P1"
238,290,691.5460764523306,1.6,5.94,Artifact,[13]C1C37H76N1O7P1,0.72,0,,,,HMDB0007895 PC(14:0/P-16:0) C38H76N1O7P1 + [13]C1C-1 -> [13]C1C37H76N1O7P1
239,291,692.5217764523305,1.6,6.83,Metabolite,C37H74N1O8P1,1.01,,,3,HMDB0008923,HMDB0008923 PE(16:0/16:0) C37H74N1O8P1
240,292,692.5580764523305,1.6,6.43,Metabolite,C38H78N1O7P1,1.16,,,3,HMDB0013341,HMDB0013341 PC(O-14:0/16:0) C38H78N1O7P1
241,293,704.5217764523305,1.6,7.68,Metabolite,C38H74N1O8P1,1,,,3,HMDB0008893,HMDB0008893 PE(15:0/18:1(11Z)) C38H74N1O8P1
242,294,705.5251764523306,1.6,7.28,Artifact,[13]C1C37H74N1O8P1,0.99,0,,,,HMDB0008893 PE(15:0/18:1(11Z)) C38H74N1O8P1 + [13]C1C-1 -> [13]C1C37H74N1O8P1
243,295,706.5378764523306,1.6,7.41,Metabolite,C38H76N1O8P1,0.43,,0.6368315888174219,2.1,HMDB0010567,HMDB0010567 PE-NMe(16:0/16:0) C38H76N1O8P1
244,296,707.5410764523306,1.6,7.04,Artifact,[13]C1C37H76N1O8P1,0.57,0,,,,HMDB0010567 PE-NMe(16:0/16:0) C38H76N1O8P1 + [13]C1C-1 -> [13]C1C37H76N1O8P1
245,297,716.5582764523306,1.6,6.82,Metabolite,C40H78N1O7P1,0.84,,,3,HMDB0007897,HMDB0007897 PC(14:0/P-18:1(11Z)) C40H78N1O7P1
246,298,718.5374764523306,1.6,7.38,Metabolite,C39H76N1O8P1,0.98,,,3,HMDB0008927,HMDB0008927 PE(16:0/18:1(9Z)) C39H76N1O8P1
247,299,718.5737764523305,1.6,7.45,Metabolite,C40H80N1O7P1,0.98,,,3,HMDB0011206,HMDB0011206 PC(P-16:0/16:0) C40H80N1O7P1
248,300,719.5409764523305,1.6,6.95,Artifact,[13]C1C38H76N1O8P1,0.7,0,,,,HMDB0008927 PE(16:0/18:1(9Z)) C39H76N1O8P1 + [13]C1C-1 -> [13]C1C38H76N1O8P1
249,301,719.5773764523306,1.6,7.11,Artifact,[13]C1C39H80N1O7P1,0.7,0,,,,HMDB0011206 PC(P-16:0/16:0) C40H80N1O7P1 + [13]C1C-1 -> [13]C1C39H80N1O7P1
250,302,722.5594764523305,1.6,5.91,Artifact,[13]C2C37H78N1O8P1,1.39,0,,,,HMDB0010566 PE-NMe2(16:0/16:0) C39H78N1O8P1 + [13]C1C-1 -> [13]C1C38H78N1O8P1 + [13]C1C-1 -> [13]C2C37H78N1O8P1
251,304,728.5212764523305,1.6,6.34,Artifact,C38H75N1Na1O8P1,-1.65,0,,,,HMDB0010567 PE-NMe(16:0/16:0) C38H76N1O8P1 + H-1Na1 -> C38H75N1Na1O8P1
252,305,730.5374764523306,1.6,7.66,Artifact,C40H76N1O8P1,0.96,0,,,,HMDB0256889 PS(O-20:0/14:1(9Z)) C40H78N1O9P1 - H2O1 -> C40H76N1O8P1
253,306,730.5738764523305,1.6,6.18,Metabolite,C41H80N1O7P1,0.82,,,3,HMDB0009017,HMDB0009017 PE(18:0/P-18:1(11Z)) C41H80N1O7P1
254,307,731.5408764523305,1.6,7.3,Artifact,[13]C1C39H76N1O8P1,0.82,0,,,,"HMDB0007874 PC(14:0/18:2(9Z,12Z)) C40H76N1O8P1 + [13]C1C-1 -> [13]C1C39H76N1O8P1"
255,308,732.5530764523305,1.6,8.36,Metabolite,C40H78N1O8P1,0.96,,,3,HMDB0007969,HMDB0007969 PC(16:0/16:1(9Z)) C40H78N1O8P1
256,309,732.5894764523305,1.6,6.49,Artifact,Ring_artifact_C40H78N1O8P1,0,0,,,HMDB0007872,HMDB0007969 PC(16:0/16:1(9Z)) C40H78N1O8P1 + Ring_artifact -> Ring_artifact_C40H78N1O8P1
257,310,733.5564764523306,1.6,8,Artifact,[13]C1C39H78N1O8P1,0.96,0,,,,HMDB0007969 PC(16:0/16:1(9Z)) C40H78N1O8P1 + [13]C1C-1 -> [13]C1C39H78N1O8P1
258,311,734.5586764523305,1.6,7.36,Artifact,[13]C2C38H78N1O8P1,2.45,0,,,,HMDB0007969 PC(16:0/16:1(9Z)) C40H78N1O8P1 + [13]C1C-1 -> [13]C1C39H78N1O8P1 + [13]C1C-1 -> [13]C2C38H78N1O8P1
259,312,741.5242764523306,1.6,6,Artifact,C39Ca1H77N2O6P1,-3.38,0,,,,HMDB0010169 SM(d18:1/16:0) C39H79N2O6P1 + Ca1H-2 -> C39Ca1H77N2O6P1
260,313,742.5374764523306,1.6,6.2,Artifact,C39H77N1Na1O8P1,-2.43,0,,,,HMDB0010566 PE-NMe2(16:0/16:0) C39H78N1O8P1 + H-1Na1 -> C39H77N1Na1O8P1
261,314,744.5531764523305,1.6,7.11,Metabolite,C41H78N1O8P1,0.81,,,3,HMDB0009059,HMDB0009059 PE(18:1(9Z)/18:1(9Z)) C41H78N1O8P1
262,315,747.5721764523305,1.6,7.2,Artifact,[13]C1C40H80N1O8P1,0.8,0,,,,HMDB0008993 PE(18:0/18:1(9Z)) C41H80N1O8P1 + [13]C1C-1 -> [13]C1C40H80N1O8P1
263,316,748.6116764523306,1.6,6.32,Artifact,[13]C2C40H84N1O7P1,1.2,0,,,,HMDB0013426 PC(O-18:1(9Z)/16:0) C42H84N1O7P1 + [13]C1C-1 -> [13]C1C41H84N1O7P1 + [13]C1C-1 -> [13]C2C40H84N1O7P1
264,317,756.5532764523306,1.6,7.26,Artifact,C40H79N1Na1O8P1,-2.51,0,,,,HMDB0007897 PC(14:0/P-18:1(11Z)) C40H78N1O7P1 + H1Na1O1 -> C40H79N1Na1O8P1
265,318,758.5685764523305,1.6,8.18,Metabolite,C42H80N1O8P1,1.19,,,3,HMDB0007973,"HMDB0007973 PC(16:0/18:2(9Z,12Z)) C42H80N1O8P1"
266,319,759.5720764523305,1.6,7.85,Artifact,[13]C1C41H80N1O8P1,0.92,0,,,,"HMDB0007973 PC(16:0/18:2(9Z,12Z)) C42H80N1O8P1 + [13]C1C-1 -> [13]C1C41H80N1O8P1"
267,320,763.5935764523306,1.6,6.53,Artifact,[13]C3C39H82N1O8P1,2.1,0,,,,HMDB0007972 PC(16:0/18:1(9Z)) C42H82N1O8P1 + [13]C1C-1 -> [13]C1C41H82N1O8P1 + [13]C1C-1 -> [13]C2C40H82N1O8P1 + [13]C1C-1 -> [13]C3C39H82N1O8P1
268,321,766.5375764523305,1.6,6.48,Artifact,C41H77N1Na1O8P1,-2.48,0,,,,HMDB0009059 PE(18:1(9Z)/18:1(9Z)) C41H78N1O8P1 + H-1Na1 -> C41H77N1Na1O8P1
269,322,767.5770764523305,1.6,6.51,Artifact,[13]C1C43H80N1O7P1,1.04,0,,,,"HMDB0008194 PC(18:3(6Z,9Z,12Z)/P-18:1(11Z)) C44H80N1O7P1 + [13]C1C-1 -> [13]C1C43H80N1O7P1"
270,323,770.5686764523306,1.6,6.59,Metabolite,C43H80N1O8P1,1.04,,,3,HMDB0009354,"HMDB0009354 PE(20:3(8Z,11Z,14Z)/18:0) C43H80N1O8P1"
271,324,771.6086764523305,1.6,6.46,Artifact,[13]C1C43H84N1O7P1,0.65,0,,,,HMDB0008095 PC(18:1(11Z)/P-18:1(11Z)) C44H84N1O7P1 + [13]C1C-1 -> [13]C1C43H84N1O7P1
272,325,773.5877764523306,1.6,6.91,Artifact,[13]C1C42H82N1O8P1,0.91,0,,,,"HMDB0009225 PE(20:0/18:2(9Z,12Z)) C43H82N1O8P1 + [13]C1C-1 -> [13]C1C42H82N1O8P1"
273,326,775.6036764523305,1.6,6.38,Artifact,[13]C1C42H84N1O8P1,0.52,0,,,,HMDB0256160 PC(18:1(9Z)/17:0) C43H84N1O8P1 + [13]C1C-1 -> [13]C1C42H84N1O8P1
274,327,776.5793764523305,1.6,6.64,Metabolite,C42H82N1O9P1,0.77,,,3,HMDB0289479,"HMDB0289479 PC(P-16:0/18:1(12Z)-2OH(9,10)) C42H82N1O9P1"
275,328,777.5829764523305,1.6,6.28,Artifact,[13]C1C41H82N1O9P1,0.52,0,,,,Peak 274 C42H82N1O9P1 + [13]C1C-1 -> [13]C1C41H82N1O9P1
276,329,778.5371764523305,1.6,6.53,Metabolite,C44H76N1O8P1,1.29,,,3,HMDB0008206,"HMDB0008206 PC(18:3(9Z,12Z,15Z)/18:3(9Z,12Z,15Z)) C44H76N1O8P1"
277,330,781.5560764523306,1.6,6.9,Artifact,[13]C1C43H78N1O8P1,1.41,0,,,,"HMDB0008495 PC(20:5(5Z,8Z,11Z,14Z,17Z)/16:0) C44H78N1O8P1 + [13]C1C-1 -> [13]C1C43H78N1O8P1"
278,331,790.6062764523306,1.6,6.36,Artifact,C45H85N1Na1O6P1,2.79,0,,,,"HMDB0008392 PC(20:3(5Z,8Z,11Z)/P-18:1(11Z)) C46H84N1O7P1 + H1Na1O1 -> C46H85N1Na1O8P1 - C1O2 -> C45H85N1Na1O6P1"
279,332,791.6097764523305,1.6,6,Artifact,[13]C1C44H85N1Na1O6P1,2.66,0,,,,"HMDB0008392 PC(20:3(5Z,8Z,11Z)/P-18:1(11Z)) C46H84N1O7P1 + [13]C1C-1 -> [13]C1C45H84N1O7P1 + H1Na1O1 -> [13]C1C45H85N1Na1O8P1 - C1O2 -> [13]C1C44H85N1Na1O6P1"
280,333,795.5716764523305,1.6,6,Artifact,[13]C1C44H80N1O8P1,1.38,0,,,,"HMDB0009010 PE(18:0/22:5(4Z,7Z,10Z,13Z,16Z)) C45H80N1O8P1 + [13]C1C-1 -> [13]C1C44H80N1O8P1"
281,334,798.5633764523305,1.6,6,Artifact,C42H81N1Na1O9P1,-1.76,0,,,,HMDB0007897 PC(14:0/P-18:1(11Z)) C40H78N1O7P1 + C2H3Na1O2 -> C42H81N1Na1O9P1
282,335,809.5637764523306,1.6,5.94,Artifact,C41H81N2O11P1,1.61,0,,,,Peak 128 C39H78N1O11P1 + C2H3N1 -> C41H81N2O11P1
283,336,812.6164764523305,1.6,6.3,Metabolite,C46H86N1O8P1,-0.12,,,3,HMDB0008334,"HMDB0008334 PC(20:2(11Z,14Z)/18:1(11Z)) C46H86N1O8P1"
284,337,816.6218764523305,1.6,6.26,Artifact,C44H86N3O8P1,0.86,0,,,,No edge connections.
285,338,844.6529764523306,1.6,5.99,Unknown,Unknown,0,,,,,Unknown
286,339,854.5685764523305,1.6,6.23,Artifact,C44Ca1H84N3O8P1,1.05,0,,,,No edge connections.
287,340,78.39209645233058,1.63,5.86,Unknown,Unknown,0,,,,,Unknown
288,341,256.8503764523306,1.63,7.15,Artifact,C14H25N0.333333333333333Na0.666666666666667O2.66666666666667,-0.78,0,,,,No edge connections.
289,342,469.3267764523306,1.63,6.61,Putative metabolite,C25H44N2O6,0.85,0,,4,,"HMDB0029756 (1R,2S,3R)-2-Acetyl-4(5)-(1,2,3,4-tetrahydroxybutyl)imidazole C9H14N2O5 + C16H30O1 -> C25H44N2O6"
290,344,679.5094764523305,1.63,6.79,Artifact,[13]C1C35H72N1O8P1,1.03,0,,,,"HMDB0244821 Dimyristoylphosphatidylcholine, DL- C36H72N1O8P1 + [13]C1C-1 -> [13]C1C35H72N1O8P1"
291,345,690.5060764523305,1.63,6.15,Metabolite,C37H72N1O8P1,1.16,,,3,HMDB0008956,HMDB0008956 PE(16:1(9Z)/16:0) C37H72N1O8P1
292,346,693.5251764523306,1.63,6.43,Artifact,[13]C1C36H74N1O8P1,1.01,0,,,,HMDB0008923 PE(16:0/16:0) C37H74N1O8P1 + [13]C1C-1 -> [13]C1C36H74N1O8P1
293,347,724.5268764523305,1.63,6.34,Artifact,C39H75N1Na1O7P1,-2.35,0,,,,HMDB0010566 PE-NMe2(16:0/16:0) C39H78N1O8P1 + H-1Na1 -> C39H77N1Na1O8P1 - H2O1 -> C39H75N1Na1O7P1
294,348,733.5930764523305,1.63,6.04,Artifact,Ring_artifact_[13]C1C39H78N1O8P1,0,0,,,,HMDB0007969 PC(16:0/16:1(9Z)) C40H78N1O8P1 + [13]C1C-1 -> [13]C1C39H78N1O8P1 + Ring_artifact -> Ring_artifact_[13]C1C39H78N1O8P1
